seed,bot,score,moves,movesEarned,endReason,frenzies,peakMeter,crashed,maxCombo,bestMovePts,proteinTiles,carbTiles,pctCrash,pctNormal,pctKeto,pctDeep,pctFrenzy,tierUpsSeen,firstTierUpMove,endState,endedWithin5OfFrenzy,longestDryGap,rewardEvents,ptsCrash,ptsNormal,ptsKeto,ptsDeep,ptsFrenzy,nearMissNoFrenzy,fellBackWithoutFrenzy,lastMoveWasReward,ptsInFrenzy,movesInFrenzy,ptsOutside,movesOutside,climbCount,climbLengths
31,tempted_1_0,25680,97,67,budget,5,100,true,5,1640,292,437,0.1134020618556701,0.38144329896907214,0.17525773195876287,0.07216494845360824,0.25773195876288657,23,10,crash,false,12,53,1200,4785,4620,3555,11520,false,true,false,11725,25,13955,72,5,2|4|6|5|2
32,tempted_1_0,3465,30,0,budget,0,66,true,4,445,84,136,0.26666666666666666,0.7333333333333333,0,0,0,4,17,normal,false,8,11,610,2855,0,0,0,false,false,false,0,0,3465,30,0,
33,tempted_1_0,1430,30,0,budget,0,60,true,2,190,45,81,0.5666666666666667,0.43333333333333335,0,0,0,4,11,normal,false,7,9,375,1055,0,0,0,false,false,false,0,0,1430,30,0,
34,tempted_1_0,3317,34,4,budget,0,83,true,5,400,76,110,0.08823529411764706,0.8235294117647058,0.08823529411764706,0,0,3,4,normal,false,9,10,302,2445,570,0,0,false,false,true,0,0,3317,34,0,
35,tempted_1_0,4409,34,4,budget,0,83,true,5,585,94,130,0.11764705882352941,0.7647058823529411,0.11764705882352941,0,0,3,5,normal,false,4,16,339,3680,390,0,0,false,false,true,0,0,4409,34,0,
36,tempted_1_0,4186,36,6,budget,0,92,true,5,820,87,152,0.25,0.7222222222222222,0.027777777777777776,0,0,4,1,normal,false,4,16,866,2930,120,270,0,true,false,true,0,0,4186,36,0,
37,tempted_1_0,8740,54,24,budget,0,94,true,6,1340,135,204,0.037037037037037035,0.7777777777777778,0.1111111111111111,0.07407407407407407,0,8,9,crash,false,14,17,75,3780,3280,1605,0,true,false,false,0,0,8740,54,0,
38,tempted_1_0,2654,30,0,budget,0,50,true,3,565,62,144,0.6,0.4,0,0,0,6,7,crash,false,6,11,1094,1560,0,0,0,false,false,false,0,0,2654,30,0,
39,tempted_1_0,2707,30,0,budget,0,53,true,6,780,65,110,0.4666666666666667,0.5333333333333333,0,0,0,5,13,normal,false,9,13,537,2170,0,0,0,false,false,true,0,0,2707,30,0,
40,tempted_1_0,7128,41,11,budget,1,100,true,5,770,136,170,0.21951219512195122,0.5853658536585366,0.07317073170731707,0,0.12195121951219512,7,13,normal,false,5,24,478,3920,570,0,2160,false,false,true,1820,5,5308,36,0,
41,tempted_1_0,4019,32,2,budget,0,75,true,6,865,91,143,0.1875,0.78125,0.03125,0,0,4,8,normal,false,5,11,724,3115,180,0,0,false,false,true,0,0,4019,32,0,
42,tempted_1_0,5936,36,6,budget,0,90,true,4,670,125,176,0.05555555555555555,0.8888888888888888,0.05555555555555555,0,0,4,17,normal,false,12,9,166,4700,800,270,0,true,false,false,0,0,5936,36,0,
43,tempted_1_0,5720,36,6,budget,0,81,true,4,740,112,195,0.2777777777777778,0.6944444444444444,0.027777777777777776,0,0,6,13,crash,false,4,16,830,3830,1060,0,0,false,false,false,0,0,5720,36,0,
44,tempted_1_0,3652,30,0,budget,0,52,true,4,625,72,124,0.26666666666666666,0.7333333333333333,0,0,0,1,24,normal,false,8,9,417,3235,0,0,0,false,false,true,0,0,3652,30,0,
45,tempted_1_0,8360,45,15,budget,1,100,true,5,670,146,202,0,0.7777777777777778,0.08888888888888889,0.022222222222222223,0.1111111111111111,4,5,normal,false,10,15,325,4195,960,600,2280,false,true,false,2000,5,6360,40,1,2
46,tempted_1_0,3315,30,0,budget,0,53,true,3,375,77,145,0.5333333333333333,0.4666666666666667,0,0,0,4,9,normal,false,6,15,840,2475,0,0,0,false,false,true,0,0,3315,30,0,
47,tempted_1_0,7809,46,16,budget,0,91,true,5,1200,162,219,0.13043478260869565,0.717391304347826,0.15217391304347827,0,0,10,4,normal,false,3,25,459,5655,1290,405,0,true,false,false,0,0,7809,46,0,
48,tempted_1_0,7585,42,12,budget,0,81,true,5,2295,126,170,0.047619047619047616,0.9047619047619048,0.047619047619047616,0,0,8,5,normal,false,6,20,35,3630,3920,0,0,false,false,false,0,0,7585,42,0,
49,tempted_1_0,3355,30,0,budget,0,54,true,4,495,77,128,0.2,0.8,0,0,0,2,20,normal,false,6,14,255,3100,0,0,0,false,false,true,0,0,3355,30,0,
50,tempted_1_0,2744,30,0,budget,0,66,true,3,345,76,106,0.26666666666666666,0.7333333333333333,0,0,0,2,18,normal,false,8,7,294,2450,0,0,0,false,false,true,0,0,2744,30,0,
51,tempted_1_0,9665,38,23,lock,1,100,false,6,2010,136,166,0,0.631578947368421,0.21052631578947367,0.02631578947368421,0.13157894736842105,7,6,keto,false,5,25,0,3165,3590,450,2460,false,false,true,2720,5,6945,33,1,4
52,tempted_1_0,5133,40,10,budget,0,93,true,5,645,107,142,0.05,0.8,0.125,0.025,0,6,8,normal,false,6,15,43,4075,880,135,0,true,false,false,0,0,5133,40,0,
53,tempted_1_0,18195,76,46,budget,2,100,true,5,2400,247,318,0.15789473684210525,0.5131578947368421,0.13157894736842105,0.06578947368421052,0.13157894736842105,18,6,normal,false,6,32,680,4600,3410,2625,6880,false,true,false,8365,10,9830,66,0,
54,tempted_1_0,5907,36,6,budget,0,82,true,5,1190,94,166,0.2222222222222222,0.7777777777777778,0,0,0,6,3,crash,false,5,17,212,3925,1770,0,0,false,false,false,0,0,5907,36,0,
55,tempted_1_0,5925,40,10,budget,0,78,true,4,1090,109,148,0,0.925,0.075,0,0,4,1,normal,false,3,17,30,3795,2100,0,0,false,false,false,0,0,5925,40,0,
56,tempted_1_0,2615,30,0,budget,0,50,true,4,495,62,108,0.43333333333333335,0.5666666666666667,0,0,0,4,5,normal,false,9,10,420,2195,0,0,0,false,false,false,0,0,2615,30,0,
57,tempted_1_0,7720,43,13,budget,1,100,true,4,1680,123,161,0.023255813953488372,0.6744186046511628,0.16279069767441862,0.023255813953488372,0.11627906976744186,6,23,normal,false,6,16,50,3635,780,135,3120,false,false,false,3120,5,4600,38,1,2
58,tempted_1_0,3097,30,0,budget,0,50,true,4,675,68,117,0.3333333333333333,0.6666666666666666,0,0,0,4,5,crash,false,3,11,592,2505,0,0,0,false,false,false,0,0,3097,30,0,
59,tempted_1_0,11888,45,15,budget,1,100,true,6,2970,153,208,0.022222222222222223,0.7555555555555555,0.1111111111111111,0,0.1111111111111111,5,6,normal,false,9,14,83,4635,1920,2610,2640,false,true,false,3810,5,8078,40,0,
60,tempted_1_0,6155,36,6,budget,0,84,true,5,725,115,176,0.05555555555555555,0.8888888888888888,0.05555555555555555,0,0,5,6,normal,false,5,16,175,5230,750,0,0,false,false,false,0,0,6155,36,0,
61,tempted_1_0,3859,32,2,budget,0,73,true,4,450,81,157,0.375,0.59375,0.03125,0,0,3,6,crash,false,7,16,539,3200,120,0,0,false,false,false,0,0,3859,32,0,
62,tempted_1_0,4570,32,2,budget,0,78,true,5,1085,100,127,0.03125,0.96875,0,0,0,2,14,normal,false,7,14,90,4030,450,0,0,false,false,true,0,0,4570,32,0,
63,tempted_1_0,2288,32,2,budget,0,75,true,3,235,72,92,0.1875,0.78125,0.03125,0,0,6,9,normal,false,4,10,198,2000,90,0,0,false,false,true,0,0,2288,32,0,
64,tempted_1_0,3140,30,0,budget,0,50,true,4,320,89,153,0.36666666666666664,0.6333333333333333,0,0,0,4,4,normal,false,4,12,1025,2115,0,0,0,false,false,true,0,0,3140,30,0,
65,tempted_1_0,11340,61,31,budget,1,100,true,4,1000,167,216,0.03278688524590164,0.7213114754098361,0.16393442622950818,0,0.08196721311475409,11,14,normal,false,4,26,50,3965,2010,1395,3920,false,false,false,3460,5,7880,56,1,2
66,tempted_1_0,5375,42,12,budget,0,96,false,4,1300,107,129,0,0.7857142857142857,0.19047619047619047,0.023809523809523808,0,6,9,normal,false,5,15,0,2890,1810,675,0,true,true,false,0,0,5375,42,0,
67,tempted_1_0,3025,30,0,budget,0,60,true,3,360,78,114,0.03333333333333333,0.9666666666666667,0,0,0,1,20,normal,false,5,12,50,2975,0,0,0,false,false,true,0,0,3025,30,0,
68,tempted_1_0,3463,30,0,budget,0,62,true,5,905,85,127,0.3333333333333333,0.6666666666666666,0,0,0,3,6,normal,false,5,12,573,2890,0,0,0,false,false,true,0,0,3463,30,0,
69,tempted_1_0,3018,30,0,budget,0,66,true,4,480,81,113,0.23333333333333334,0.7666666666666667,0,0,0,5,6,normal,false,6,12,258,2760,0,0,0,false,false,true,0,0,3018,30,0,
70,tempted_1_0,2912,30,0,budget,0,50,true,5,780,66,136,0.6666666666666666,0.3333333333333333,0,0,0,3,8,crash,false,5,9,952,1960,0,0,0,false,false,true,0,0,2912,30,0,
71,tempted_1_0,4424,30,0,budget,0,53,true,4,465,89,176,0.3333333333333333,0.6666666666666666,0,0,0,4,7,crash,false,4,15,624,3800,0,0,0,false,false,false,0,0,4424,30,0,
72,tempted_1_0,3918,32,2,budget,0,72,true,4,555,87,120,0.09375,0.90625,0,0,0,2,2,normal,false,5,9,98,3640,180,0,0,false,false,true,0,0,3918,32,0,
73,tempted_1_0,4581,30,0,budget,0,62,true,5,750,98,151,0.2,0.8,0,0,0,2,15,normal,false,7,13,501,4080,0,0,0,false,false,true,0,0,4581,30,0,
74,tempted_1_0,2622,30,0,budget,0,50,true,5,395,57,119,0.4666666666666667,0.5333333333333333,0,0,0,3,5,crash,false,4,8,877,1745,0,0,0,false,false,false,0,0,2622,30,0,
75,tempted_1_0,7055,47,17,budget,1,100,true,4,960,129,176,0.2553191489361702,0.48936170212765956,0.0851063829787234,0.06382978723404255,0.10638297872340426,10,5,crash,false,5,26,495,2575,1310,315,2360,false,true,false,1490,5,5565,42,1,6
76,tempted_1_0,11918,39,9,budget,1,100,true,8,5750,139,179,0.3076923076923077,0.5384615384615384,0.02564102564102564,0,0.1282051282051282,4,12,normal,false,7,14,573,3375,1530,3600,2840,false,false,false,8350,5,3568,34,0,
77,tempted_1_0,2978,34,4,budget,0,75,true,4,495,84,116,0.11764705882352941,0.8823529411764706,0,0,0,4,1,normal,false,7,13,268,2530,180,0,0,false,false,false,0,0,2978,34,0,
78,tempted_1_0,2440,30,0,budget,0,50,true,3,210,81,116,0.26666666666666666,0.7333333333333333,0,0,0,2,16,normal,false,10,10,410,2030,0,0,0,false,false,false,0,0,2440,30,0,
79,tempted_1_0,5756,38,8,budget,0,85,true,5,1005,104,142,0.07894736842105263,0.8157894736842105,0.10526315789473684,0,0,4,1,normal,false,8,12,136,3700,1920,0,0,false,false,false,0,0,5756,38,0,
80,tempted_1_0,5950,30,0,budget,0,67,true,6,1090,107,155,0.03333333333333333,0.9666666666666667,0,0,0,1,29,normal,false,8,12,165,5785,0,0,0,false,false,false,0,0,5950,30,0,
81,tempted_1_0,3680,30,0,budget,0,69,true,4,545,82,122,0,1,0,0,0,0,-1,normal,false,4,11,120,3560,0,0,0,false,false,false,0,0,3680,30,0,
82,tempted_1_0,3208,32,2,budget,0,74,true,3,460,71,138,0.40625,0.59375,0,0,0,3,1,crash,false,5,13,543,2485,180,0,0,false,false,false,0,0,3208,32,0,
83,tempted_1_0,3157,30,0,budget,0,50,true,4,620,83,139,0.4,0.6,0,0,0,6,5,normal,false,3,14,752,2405,0,0,0,false,false,false,0,0,3157,30,0,
84,tempted_1_0,3560,30,0,budget,0,56,true,5,585,77,140,0.23333333333333334,0.7666666666666667,0,0,0,1,21,normal,false,5,11,890,2670,0,0,0,false,false,false,0,0,3560,30,0,
85,tempted_1_0,3812,32,2,budget,0,71,true,5,680,84,147,0.28125,0.71875,0,0,0,2,9,crash,false,4,12,457,3175,180,0,0,false,false,false,0,0,3812,32,0,
86,tempted_1_0,3273,30,0,budget,0,63,true,4,510,86,131,0.2,0.8,0,0,0,3,6,crash,false,4,13,168,3105,0,0,0,false,false,false,0,0,3273,30,0,
87,tempted_1_0,3540,30,0,budget,0,51,true,4,560,88,134,0.3,0.7,0,0,0,4,7,normal,false,6,14,425,3115,0,0,0,false,false,false,0,0,3540,30,0,
88,tempted_1_0,4533,40,10,budget,0,87,true,5,610,105,144,0.1,0.8,0.1,0,0,6,8,normal,false,5,19,413,3580,540,0,0,false,false,true,0,0,4533,40,0,
89,tempted_1_0,3453,32,2,budget,0,75,true,3,345,88,122,0.09375,0.875,0.03125,0,0,2,15,normal,false,4,13,148,3185,120,0,0,false,false,true,0,0,3453,32,0,
90,tempted_1_0,4089,32,2,budget,0,72,true,6,860,70,140,0.375,0.625,0,0,0,5,2,normal,false,5,10,809,2530,750,0,0,false,false,false,0,0,4089,32,0,
91,tempted_1_0,16209,51,21,budget,1,100,true,5,5080,157,270,0.09803921568627451,0.7450980392156863,0.058823529411764705,0,0.09803921568627451,8,7,crash,false,11,21,309,4890,2030,180,8800,false,false,false,8660,5,7549,46,0,
92,tempted_1_0,2140,13,0,lock,0,50,true,5,605,38,82,0.6923076923076923,0.3076923076923077,0,0,0,2,7,crash,false,3,7,460,1680,0,0,0,false,false,false,0,0,2140,13,0,
93,tempted_1_0,1517,22,0,lock,0,50,true,3,240,40,79,0.2727272727272727,0.7272727272727273,0,0,0,2,12,crash,false,7,4,362,1155,0,0,0,false,false,false,0,0,1517,22,0,
94,tempted_1_0,14480,56,26,budget,2,100,true,5,1840,168,230,0.017857142857142856,0.6428571428571429,0.14285714285714285,0.017857142857142856,0.17857142857142858,8,4,crash,false,7,22,0,3850,2110,2340,6180,false,true,false,6660,10,7820,46,1,5
95,tempted_1_0,2983,34,4,budget,0,78,true,3,360,72,105,0.08823529411764706,0.7941176470588235,0.11764705882352941,0,0,3,13,normal,false,6,12,93,2470,420,0,0,false,false,true,0,0,2983,34,0,
96,tempted_1_0,5420,32,2,budget,0,77,true,7,1380,105,151,0.03125,0.9375,0.03125,0,0,2,4,normal,false,3,15,60,5270,90,0,0,false,false,false,0,0,5420,32,0,
97,tempted_1_0,7675,38,8,budget,0,78,true,4,715,143,219,0.18421052631578946,0.7368421052631579,0.07894736842105263,0,0,6,4,normal,false,5,19,300,6265,1110,0,0,false,false,true,0,0,7675,38,0,
98,tempted_1_0,5337,36,6,budget,0,90,true,5,2315,93,150,0.3611111111111111,0.5277777777777778,0.1111111111111111,0,0,7,6,normal,false,3,20,597,2065,740,1935,0,true,false,true,0,0,5337,36,0,
99,tempted_1_0,2726,32,2,budget,0,70,true,3,440,75,121,0.25,0.75,0,0,0,4,1,crash,false,5,15,301,2425,0,0,0,false,false,true,0,0,2726,32,0,
100,tempted_1_0,2448,32,2,budget,0,73,true,3,350,78,97,0.0625,0.90625,0.03125,0,0,2,12,normal,false,6,10,83,2275,90,0,0,false,false,false,0,0,2448,32,0,
101,tempted_1_0,4653,34,4,budget,0,89,true,4,480,92,146,0.08823529411764706,0.7941176470588235,0.08823529411764706,0.029411764705882353,0,4,3,normal,false,4,12,128,3400,990,135,0,false,false,false,0,0,4653,34,0,
102,tempted_1_0,3159,30,0,budget,0,57,true,6,965,72,113,0.36666666666666664,0.6333333333333333,0,0,0,2,11,normal,false,6,9,579,2580,0,0,0,false,false,false,0,0,3159,30,0,
103,tempted_1_0,3870,30,0,budget,0,63,true,4,480,82,148,0.26666666666666666,0.7333333333333333,0,0,0,4,15,normal,false,4,13,710,3160,0,0,0,false,false,true,0,0,3870,30,0,
104,tempted_1_0,5096,40,10,budget,0,81,true,4,485,116,166,0.1,0.85,0.05,0,0,6,9,normal,false,5,21,326,4050,720,0,0,false,false,true,0,0,5096,40,0,
105,tempted_1_0,3790,34,4,budget,0,81,true,4,520,92,129,0.029411764705882353,0.9705882352941176,0,0,0,3,6,normal,false,7,9,250,2820,720,0,0,false,false,false,0,0,3790,34,0,
106,tempted_1_0,6260,36,6,budget,0,80,true,5,780,129,172,0.027777777777777776,0.8888888888888888,0.08333333333333333,0,0,3,13,normal,false,6,17,140,5820,300,0,0,false,false,true,0,0,6260,36,0,
107,tempted_1_0,4341,34,4,budget,0,72,true,6,870,95,139,0.11764705882352941,0.8823529411764706,0,0,0,4,14,normal,false,4,16,91,3950,300,0,0,false,false,false,0,0,4341,34,0,
108,tempted_1_0,30175,90,60,budget,4,100,true,8,4275,287,367,0,0.5666666666666667,0.16666666666666666,0.044444444444444446,0.2222222222222222,16,1,normal,false,8,39,30,5590,4730,6645,13180,false,true,false,12210,20,17965,70,3,3|3|5
109,tempted_1_0,3996,30,0,budget,0,61,true,4,630,102,150,0.23333333333333334,0.7666666666666667,0,0,0,4,12,normal,false,6,15,426,3570,0,0,0,false,false,true,0,0,3996,30,0,
110,tempted_1_0,2274,30,0,budget,0,57,true,4,420,50,99,0.43333333333333335,0.5666666666666667,0,0,0,3,12,crash,false,6,7,379,1895,0,0,0,false,false,false,0,0,2274,30,0,
111,tempted_1_0,4221,36,6,budget,0,96,true,3,420,98,147,0.1111111111111111,0.8055555555555556,0.08333333333333333,0,0,4,5,normal,false,5,13,351,3000,600,270,0,true,true,false,0,0,4221,36,0,
112,tempted_1_0,2710,30,0,budget,0,61,true,4,430,66,127,0.3333333333333333,0.6666666666666666,0,0,0,2,20,crash,false,6,11,425,2285,0,0,0,false,false,false,0,0,2710,30,0,
113,tempted_1_0,3495,30,0,budget,0,64,true,3,555,89,125,0.1,0.9,0,0,0,1,7,normal,false,8,13,220,3275,0,0,0,false,false,true,0,0,3495,30,0,
114,tempted_1_0,2873,32,2,budget,0,70,true,3,375,76,124,0.125,0.875,0,0,0,2,14,crash,false,5,13,398,2205,270,0,0,false,false,false,0,0,2873,32,0,
115,tempted_1_0,2178,30,0,budget,0,50,true,4,315,52,123,0.6666666666666666,0.3333333333333333,0,0,0,3,3,crash,false,9,8,898,1280,0,0,0,false,false,false,0,0,2178,30,0,
116,tempted_1_0,4160,36,6,budget,0,82,true,4,795,89,131,0.25,0.7222222222222222,0.027777777777777776,0,0,6,9,normal,false,5,17,310,2710,1140,0,0,false,false,false,0,0,4160,36,0,
117,tempted_1_0,4720,32,2,budget,0,72,true,4,790,110,156,0.0625,0.90625,0.03125,0,0,3,5,normal,false,5,12,90,4540,90,0,0,false,false,false,0,0,4720,32,0,
118,tempted_1_0,18095,50,20,budget,2,100,true,6,5900,143,212,0.26,0.38,0.14,0.02,0.2,9,3,normal,false,6,16,335,2615,1510,675,12960,false,true,false,12830,10,5265,40,0,
119,tempted_1_0,3370,30,0,budget,0,54,true,5,825,84,122,0.3333333333333333,0.6666666666666666,0,0,0,3,4,normal,false,5,11,435,2935,0,0,0,false,false,false,0,0,3370,30,0,
120,tempted_1_0,6178,40,10,budget,0,95,true,6,1113,112,179,0.325,0.575,0.1,0,0,8,9,normal,false,6,19,793,3065,1540,780,0,true,true,false,0,0,6178,40,0,
121,tempted_1_0,3204,32,2,budget,0,70,true,5,570,72,114,0.21875,0.78125,0,0,0,4,2,crash,false,5,10,149,3055,0,0,0,false,false,false,0,0,3204,32,0,
122,tempted_1_0,2593,27,0,lock,0,52,true,4,465,67,144,0.5555555555555556,0.4444444444444444,0,0,0,3,12,crash,false,4,11,1098,1495,0,0,0,false,false,false,0,0,2593,27,0,
123,tempted_1_0,14185,49,19,budget,1,100,true,6,3360,164,222,0.02040816326530612,0.7755102040816326,0.08163265306122448,0.02040816326530612,0.10204081632653061,6,11,normal,false,13,19,50,4295,2910,630,6300,false,false,false,6840,5,7345,44,0,
124,tempted_1_0,4282,30,0,budget,0,68,true,5,965,86,136,0.3,0.7,0,0,0,2,13,crash,false,9,12,392,3890,0,0,0,false,false,false,0,0,4282,30,0,
125,tempted_1_0,2258,32,2,budget,0,76,true,3,300,59,123,0.53125,0.4375,0.03125,0,0,5,13,crash,false,6,10,638,1500,120,0,0,false,false,false,0,0,2258,32,0,
126,tempted_1_0,2701,32,2,budget,0,75,true,4,390,72,102,0.15625,0.8125,0.03125,0,0,4,5,normal,false,6,11,331,2250,120,0,0,false,false,true,0,0,2701,32,0,
127,tempted_1_0,4745,36,6,budget,0,78,true,5,1155,79,159,0.2777777777777778,0.6388888888888888,0.08333333333333333,0,0,7,4,crash,false,8,15,255,3600,890,0,0,false,false,false,0,0,4745,36,0,
128,tempted_1_0,4861,30,0,budget,0,65,true,6,1350,90,173,0.36666666666666664,0.6333333333333333,0,0,0,3,16,normal,false,9,15,741,4120,0,0,0,false,false,true,0,0,4861,30,0,
129,tempted_1_0,3268,30,0,budget,0,51,true,5,668,68,113,0.3,0.7,0,0,0,4,7,normal,false,6,10,558,2710,0,0,0,false,false,false,0,0,3268,30,0,
130,tempted_1_0,6476,37,7,budget,1,100,true,4,800,123,149,0.08108108108108109,0.7297297297297297,0.05405405405405406,0,0.13513513513513514,3,14,normal,false,6,15,176,3550,610,0,2140,false,false,true,2420,5,4056,32,1,2
