seed,bot,score,moves,movesEarned,endReason,frenzies,peakMeter,crashed,maxCombo,bestMovePts,proteinTiles,carbTiles,pctCrash,pctNormal,pctKeto,pctDeep,pctFrenzy,tierUpsSeen,firstTierUpMove,endState,endedWithin5OfFrenzy,longestDryGap,rewardEvents,ptsCrash,ptsNormal,ptsKeto,ptsDeep,ptsFrenzy,nearMissNoFrenzy,fellBackWithoutFrenzy,lastMoveWasReward,ptsInFrenzy,movesInFrenzy,ptsOutside,movesOutside,climbCount,climbLengths
1,ketoBig,14135,54,24,budget,2,100,true,5,2010,154,208,0.018518518518518517,0.5925925925925926,0.14814814814814814,0.05555555555555555,0.18518518518518517,10,3,normal,false,4,30,45,4190,720,1620,7560,false,true,false,5820,10,8315,44,2,4|4
2,ketoBig,6775,30,0,budget,0,62,true,10,3495,93,158,0.13333333333333333,0.8666666666666667,0,0,0,2,12,crash,false,5,10,215,6560,0,0,0,false,false,false,0,0,6775,30,0,
3,ketoBig,29005,61,31,budget,3,100,true,8,5500,178,288,0.03278688524590164,0.4262295081967213,0.22950819672131148,0.06557377049180328,0.2459016393442623,11,2,crash,false,4,31,15,3830,4120,6120,14920,false,true,false,14980,15,14025,46,3,3|5|4
4,ketoBig,990,10,0,lock,0,63,true,3,285,19,39,0.1,0.9,0,0,0,1,10,normal,false,2,6,60,930,0,0,0,false,false,true,0,0,990,10,0,
5,ketoBig,10970,65,35,budget,1,100,true,5,810,179,222,0,0.6307692307692307,0.2153846153846154,0.07692307692307693,0.07692307692307693,15,2,normal,false,5,36,30,4075,3010,1635,2220,false,true,true,1990,5,8980,60,1,9
6,ketoBig,8473,47,17,budget,1,100,true,5,1225,138,197,0.10638297872340426,0.6808510638297872,0.0851063829787234,0.02127659574468085,0.10638297872340426,6,3,crash,false,7,17,198,5500,600,1035,1140,false,false,false,1050,5,7423,42,1,4
7,ketoBig,6196,41,11,budget,1,100,true,4,780,99,178,0.04878048780487805,0.7073170731707317,0.07317073170731707,0.04878048780487805,0.12195121951219512,6,2,normal,false,4,22,591,3355,750,180,1320,false,false,true,1230,5,4966,36,1,4
8,ketoBig,27371,102,72,budget,4,100,true,4,3180,239,384,0.13725490196078433,0.3137254901960784,0.24509803921568626,0.10784313725490197,0.19607843137254902,33,2,normal,false,6,62,491,2105,5160,4755,14860,false,true,true,10720,20,16651,82,4,9|6|5|4
9,ketoBig,6676,36,6,budget,0,82,true,6,1860,93,171,0.08333333333333333,0.9166666666666666,0,0,0,5,3,normal,false,6,18,286,4110,2280,0,0,false,false,true,0,0,6676,36,0,
10,ketoBig,8005,50,28,lock,0,94,false,4,870,148,217,0,0.78,0.16,0.06,0,11,2,normal,false,5,29,0,4710,2530,765,0,true,false,false,0,0,8005,50,0,
11,ketoBig,4893,30,0,budget,0,54,true,5,940,101,158,0.13333333333333333,0.8666666666666667,0,0,0,3,4,normal,false,3,12,378,4515,0,0,0,false,false,false,0,0,4893,30,0,
12,ketoBig,11522,48,18,budget,2,100,true,6,3540,135,177,0.2916666666666667,0.2708333333333333,0.16666666666666666,0.0625,0.20833333333333334,7,1,normal,false,8,18,1067,2195,1540,360,6360,false,false,false,6060,10,5462,38,2,2|9
13,ketoBig,7783,50,20,budget,2,100,true,5,720,128,157,0.08,0.6,0.08,0.04,0.2,9,3,normal,false,6,22,68,3265,800,270,3380,false,true,false,2910,10,4873,40,2,2|4
14,ketoBig,6219,44,14,budget,0,90,true,4,1650,101,176,0.20454545454545456,0.6818181818181818,0.09090909090909091,0.022727272727272728,0,9,1,crash,false,6,21,504,2945,2590,180,0,true,false,false,0,0,6219,44,0,
15,ketoBig,10316,65,35,budget,1,100,true,5,1170,157,242,0.06153846153846154,0.6,0.2,0.06153846153846154,0.07692307692307693,17,3,normal,false,5,30,286,4235,3590,825,1380,false,false,true,1380,5,8936,60,1,3
16,ketoBig,4555,34,4,budget,0,77,false,5,1350,92,127,0,0.9411764705882353,0.058823529411764705,0,0,2,5,normal,false,5,16,0,4375,180,0,0,false,false,true,0,0,4555,34,0,
17,ketoBig,12440,65,35,budget,1,100,true,4,1140,173,261,0.03076923076923077,0.6923076923076923,0.12307692307692308,0.07692307692307693,0.07692307692307693,15,5,normal,false,10,39,30,4675,2160,2295,3280,false,true,true,2890,5,9550,60,0,
18,ketoBig,11770,58,28,budget,2,100,false,4,840,157,233,0,0.6551724137931034,0.15517241379310345,0.017241379310344827,0.1724137931034483,10,3,normal,false,9,27,0,4610,2870,810,3480,false,true,false,3410,10,8360,48,2,2|5
19,ketoBig,10066,49,19,budget,1,100,true,4,1200,132,205,0.061224489795918366,0.6530612244897959,0.14285714285714285,0.04081632653061224,0.10204081632653061,9,5,normal,false,3,31,231,3905,1110,900,3920,false,false,false,3690,5,6376,44,1,5
20,ketoBig,13850,58,28,budget,2,100,false,5,1400,171,261,0,0.6206896551724138,0.1896551724137931,0.017241379310344827,0.1724137931034483,9,1,normal,false,3,29,0,6120,1320,1350,5060,false,false,false,4850,10,9000,48,2,3|5
21,ketoBig,4856,38,8,budget,0,87,true,4,630,99,163,0.23684210526315788,0.6578947368421053,0.10526315789473684,0,0,6,8,normal,false,5,17,511,3235,1110,0,0,false,false,true,0,0,4856,38,0,
22,ketoBig,8920,43,17,lock,1,100,true,5,1155,137,193,0.023255813953488372,0.6511627906976745,0.11627906976744186,0.09302325581395349,0.11627906976744186,8,1,normal,false,5,23,345,5860,690,585,1440,false,false,true,990,5,7930,38,1,3
23,ketoBig,4195,36,6,budget,0,79,true,3,435,98,135,0.027777777777777776,0.8888888888888888,0.08333333333333333,0,0,4,3,normal,false,5,16,75,3610,510,0,0,false,false,false,0,0,4195,36,0,
24,ketoBig,5148,30,0,budget,0,66,true,7,2120,92,140,0.03333333333333333,0.9666666666666667,0,0,0,1,19,normal,false,9,8,193,4955,0,0,0,false,false,false,0,0,5148,30,0,
25,ketoBig,23246,63,33,budget,3,100,true,7,3770,190,273,0.07936507936507936,0.47619047619047616,0.15873015873015872,0.047619047619047616,0.23809523809523808,12,2,normal,false,8,28,201,4045,1620,4980,12400,false,true,false,11170,15,12076,48,3,3|7|4
26,ketoBig,2208,30,0,budget,0,62,true,3,285,48,105,0.5,0.5,0,0,0,4,11,crash,false,8,10,483,1725,0,0,0,false,false,false,0,0,2208,30,0,
27,ketoBig,24950,102,72,budget,4,100,false,5,2520,310,359,0,0.4215686274509804,0.23529411764705882,0.14705882352941177,0.19607843137254902,28,2,normal,false,9,59,0,5355,5400,3615,10580,false,true,false,9830,20,15120,82,4,8|5|4|12
28,ketoBig,4163,36,6,budget,0,80,true,4,440,96,134,0.1388888888888889,0.8333333333333334,0.027777777777777776,0,0,6,2,normal,false,4,19,173,3450,540,0,0,false,false,true,0,0,4163,36,0,
29,ketoBig,8580,47,17,budget,1,100,true,4,1800,124,185,0.0425531914893617,0.723404255319149,0.0851063829787234,0.0425531914893617,0.10638297872340426,7,1,normal,false,8,17,150,3670,900,540,3320,false,false,false,3050,5,5530,42,1,4
30,ketoBig,6160,42,12,budget,0,81,true,4,950,113,162,0.16666666666666666,0.7380952380952381,0.09523809523809523,0,0,10,2,normal,false,5,17,330,3700,2130,0,0,false,false,false,0,0,6160,42,0,
31,ketoBig,13480,54,24,budget,2,100,true,7,2000,177,232,0.018518518518518517,0.6481481481481481,0.09259259259259259,0.05555555555555555,0.18518518518518517,9,8,normal,false,3,24,15,6555,950,2220,3740,false,false,false,3590,10,9890,44,2,3|5
32,ketoBig,3778,32,2,budget,0,73,true,4,660,88,123,0.0625,0.90625,0.03125,0,0,2,2,normal,false,7,14,263,3425,90,0,0,false,false,false,0,0,3778,32,0,
33,ketoBig,6473,32,2,budget,0,72,true,7,2430,93,163,0.0625,0.90625,0.03125,0,0,2,11,normal,false,4,16,478,5875,120,0,0,false,false,false,0,0,6473,32,0,
34,ketoBig,12424,63,33,budget,1,100,true,5,1590,159,247,0.14285714285714285,0.49206349206349204,0.19047619047619047,0.09523809523809523,0.07936507936507936,14,3,crash,false,8,31,309,4435,2850,1410,3420,false,true,false,2070,5,10354,58,1,4
35,ketoBig,6890,48,18,budget,0,85,false,5,720,143,190,0,0.9166666666666666,0.08333333333333333,0,0,8,4,normal,false,4,23,0,5570,1050,270,0,false,false,true,0,0,6890,48,0,
36,ketoBig,4993,40,10,budget,0,94,true,4,680,101,162,0.2,0.7,0.05,0.05,0,9,1,normal,false,3,17,193,3735,480,585,0,true,false,false,0,0,4993,40,0,
37,ketoBig,14698,57,27,budget,3,100,true,4,1640,164,219,0.03508771929824561,0.543859649122807,0.14035087719298245,0.017543859649122806,0.2631578947368421,7,21,normal,false,6,32,68,2700,1800,690,9440,false,false,false,7610,15,7088,42,3,3|3|3
38,ketoBig,3108,30,0,budget,0,62,true,4,323,61,123,0.1,0.9,0,0,0,1,23,normal,false,8,10,433,2675,0,0,0,false,false,false,0,0,3108,30,0,
39,ketoBig,4896,32,2,budget,0,79,true,5,850,89,140,0.15625,0.8125,0.03125,0,0,3,3,normal,false,4,14,386,4360,150,0,0,false,false,true,0,0,4896,32,0,
40,ketoBig,3125,34,4,budget,0,74,true,4,450,72,115,0.14705882352941177,0.8529411764705882,0,0,0,4,2,crash,false,7,9,190,2575,360,0,0,false,false,false,0,0,3125,34,0,
41,ketoBig,3615,36,6,budget,0,90,true,3,480,74,110,0.027777777777777776,0.9166666666666666,0.027777777777777776,0.027777777777777776,0,4,8,normal,false,6,14,15,2775,510,315,0,true,false,true,0,0,3615,36,0,
42,ketoBig,7446,48,18,budget,0,93,true,7,1775,139,213,0.125,0.7083333333333334,0.16666666666666666,0,0,11,2,crash,false,9,23,951,4845,1380,270,0,true,false,false,0,0,7446,48,0,
43,ketoBig,2514,30,0,budget,0,67,true,3,360,64,99,0.2,0.8,0,0,0,1,28,normal,false,6,11,189,2325,0,0,0,false,false,false,0,0,2514,30,0,
44,ketoBig,3665,30,0,budget,0,65,true,5,495,75,118,0.23333333333333334,0.7666666666666667,0,0,0,2,21,crash,false,3,15,240,3425,0,0,0,false,false,false,0,0,3665,30,0,
45,ketoBig,9425,47,17,budget,1,100,true,4,1740,134,179,0.0851063829787234,0.6595744680851063,0.14893617021276595,0,0.10638297872340426,9,2,normal,false,3,25,95,3310,770,990,4260,false,false,false,4400,5,5025,42,1,2
46,ketoBig,3225,30,0,budget,0,67,true,3,375,74,121,0.23333333333333334,0.7666666666666667,0,0,0,5,9,normal,false,3,15,165,3060,0,0,0,false,false,false,0,0,3225,30,0,
47,ketoBig,9026,61,31,budget,1,100,true,4,2040,143,190,0.06557377049180328,0.6065573770491803,0.19672131147540983,0.04918032786885246,0.08196721311475409,15,3,normal,false,5,30,116,3220,2390,360,2940,false,true,false,2910,5,6116,56,1,8
48,ketoBig,24260,74,44,budget,2,100,true,6,2490,228,337,0.02702702702702703,0.4594594594594595,0.22972972972972974,0.14864864864864866,0.13513513513513514,18,10,normal,false,7,43,115,3395,5450,6960,8340,false,true,true,5970,10,18290,64,2,7|4
49,ketoBig,4610,30,0,budget,0,62,false,5,805,82,138,0,1,0,0,0,0,-1,normal,false,5,10,0,4610,0,0,0,false,false,true,0,0,4610,30,0,
50,ketoBig,14830,64,34,budget,2,100,true,5,1080,222,308,0.03125,0.53125,0.234375,0.046875,0.15625,12,2,normal,false,5,37,375,6425,2330,1380,4320,false,true,false,4350,10,10480,54,2,4|5
51,ketoBig,15665,72,42,budget,2,100,true,5,2115,198,272,0.027777777777777776,0.5416666666666666,0.2222222222222222,0.06944444444444445,0.1388888888888889,19,2,normal,false,6,32,70,3195,4850,4290,3260,false,true,false,3140,10,12525,62,2,3|6
52,ketoBig,12690,58,28,budget,2,100,true,4,1860,163,221,0.05172413793103448,0.5,0.22413793103448276,0.05172413793103448,0.1724137931034483,12,3,normal,false,5,28,105,3625,2900,3600,2460,false,false,true,2430,10,10260,48,2,3|13
53,ketoBig,19245,75,45,budget,1,100,true,7,7240,217,303,0.08,0.6533333333333333,0.14666666666666667,0.05333333333333334,0.06666666666666667,19,16,crash,false,6,38,255,5260,2980,1890,8860,false,false,false,8050,5,11195,70,1,3
54,ketoBig,8213,41,11,budget,1,100,true,5,1260,114,189,0.0975609756097561,0.7073170731707317,0.07317073170731707,0,0.12195121951219512,5,2,normal,false,6,16,253,4720,480,360,2400,false,false,true,2520,5,5693,36,1,2
55,ketoBig,14670,65,35,budget,3,100,true,4,1860,164,219,0.046153846153846156,0.4307692307692308,0.23076923076923078,0.06153846153846154,0.23076923076923078,14,1,normal,false,9,32,75,2710,1820,945,9120,false,true,false,7380,15,7290,50,3,3|8|4
56,ketoBig,3040,34,4,budget,0,75,true,5,690,68,119,0.29411764705882354,0.6470588235294118,0.058823529411764705,0,0,5,4,crash,false,5,17,290,2510,240,0,0,false,false,false,0,0,3040,34,0,
57,ketoBig,8560,59,29,budget,1,100,true,4,660,152,190,0.01694915254237288,0.6271186440677966,0.2033898305084746,0.06779661016949153,0.0847457627118644,13,9,normal,false,4,37,60,3825,1680,1215,1780,false,true,false,1630,5,6930,54,1,7
58,ketoBig,4800,30,0,budget,0,69,true,6,1085,97,155,0.03333333333333333,0.9666666666666667,0,0,0,0,-1,crash,false,6,7,0,4800,0,0,0,false,false,false,0,0,4800,30,0,
59,ketoBig,12565,57,27,budget,1,100,false,5,3360,154,196,0,0.631578947368421,0.21052631578947367,0.07017543859649122,0.08771929824561403,10,3,normal,false,7,25,0,4210,2100,495,5760,false,false,false,4470,5,8095,52,1,2
60,ketoBig,27616,100,70,budget,4,100,true,5,2580,277,394,0.06,0.45,0.23,0.06,0.2,25,2,crash,false,6,48,336,4650,6590,900,15140,false,true,false,15130,20,12486,80,3,3|3|3
61,ketoBig,3575,30,0,budget,0,63,true,3,480,82,131,0.03333333333333333,0.9666666666666667,0,0,0,1,5,normal,false,5,12,45,3530,0,0,0,false,false,true,0,0,3575,30,0,
62,ketoBig,7198,47,17,budget,1,100,true,5,1210,117,163,0.0851063829787234,0.574468085106383,0.1702127659574468,0.06382978723404255,0.10638297872340426,8,2,normal,false,7,17,538,1915,2840,1125,780,false,true,true,1110,5,6088,42,1,8
63,ketoBig,10110,49,19,budget,1,100,true,5,1980,147,225,0.04081632653061224,0.7551020408163265,0.061224489795918366,0.04081632653061224,0.10204081632653061,7,1,normal,false,6,18,90,6300,780,360,2580,false,false,false,2550,5,7560,44,1,2
64,ketoBig,10525,58,28,budget,0,97,true,4,1785,131,240,0.1896551724137931,0.5689655172413793,0.1724137931034483,0.06896551724137931,0,18,2,crash,false,8,31,355,3580,3410,3180,0,true,true,false,0,0,10525,58,0,
65,ketoBig,17765,77,47,budget,3,100,false,4,1400,236,309,0,0.5974025974025974,0.14285714285714285,0.06493506493506493,0.19480519480519481,17,12,normal,false,5,43,0,5670,4490,2025,5580,false,true,true,5100,15,12665,62,3,3|5|2
66,ketoBig,9940,25,27,lock,3,100,false,3,1620,95,86,0,0.04,0.24,0.12,0.6,8,2,keto,false,2,17,0,140,610,270,8920,false,true,true,7990,15,1950,10,3,3|4|4
67,ketoBig,20361,78,48,budget,2,100,true,5,2120,220,351,0.1282051282051282,0.47435897435897434,0.21794871794871795,0.05128205128205128,0.1282051282051282,24,3,normal,false,5,40,491,4235,6300,3735,5600,false,true,false,5070,10,15291,68,2,6|3
68,ketoBig,15654,56,26,budget,2,100,true,4,1440,171,261,0.10714285714285714,0.5357142857142857,0.125,0.05357142857142857,0.17857142857142858,9,3,crash,false,7,28,304,4220,4140,270,6720,false,false,false,6120,10,9534,46,2,4|4
69,ketoBig,11715,55,25,budget,1,100,true,4,1620,155,236,0.01818181818181818,0.6363636363636364,0.18181818181818182,0.07272727272727272,0.09090909090909091,11,15,normal,false,3,35,70,4245,1880,2160,3360,false,true,true,2970,5,8745,50,1,3
70,ketoBig,13497,45,15,budget,1,100,true,5,3480,119,214,0.13333333333333333,0.6222222222222222,0.1111111111111111,0.022222222222222223,0.1111111111111111,7,4,normal,false,7,23,407,3610,450,90,8940,false,false,true,8790,5,4707,40,1,4
71,ketoBig,6254,34,4,budget,0,82,true,8,1568,98,194,0.38235294117647056,0.5882352941176471,0.029411764705882353,0,0,4,1,crash,false,5,13,874,4540,840,0,0,false,false,false,0,0,6254,34,0,
72,ketoBig,14335,72,42,budget,2,100,true,4,1120,185,245,0.013888888888888888,0.5694444444444444,0.19444444444444445,0.08333333333333333,0.1388888888888889,18,2,normal,false,6,35,15,3015,5200,1305,4800,false,false,false,4140,10,10195,62,2,5|3
73,ketoBig,9175,43,13,budget,1,100,true,3,1680,116,185,0.023255813953488372,0.7674418604651163,0.06976744186046512,0.023255813953488372,0.11627906976744186,5,4,crash,false,9,16,60,3275,1530,90,4220,false,false,true,4190,5,4985,38,1,3
74,ketoBig,6329,30,0,budget,0,65,true,10,2675,79,133,0.26666666666666666,0.7333333333333333,0,0,0,3,15,normal,false,9,12,354,5975,0,0,0,false,false,true,0,0,6329,30,0,
75,ketoBig,8970,51,21,budget,1,100,true,5,1320,163,212,0.0196078431372549,0.7450980392156863,0.13725490196078433,0,0.09803921568627451,9,5,normal,false,9,21,15,4865,1990,180,1920,false,false,false,2140,5,6830,46,1,2
76,ketoBig,6454,43,13,budget,1,100,true,4,1080,130,170,0.18604651162790697,0.6046511627906976,0.06976744186046512,0.023255813953488372,0.11627906976744186,6,15,normal,false,7,20,359,3905,300,90,1800,false,false,true,1770,5,4684,38,1,3
77,ketoBig,6940,44,14,budget,0,94,true,6,1270,117,180,0.09090909090909091,0.7272727272727273,0.11363636363636363,0.06818181818181818,0,8,1,normal,false,5,27,285,4465,1020,1170,0,true,false,false,0,0,6940,44,0,
78,ketoBig,4490,36,6,budget,0,85,true,6,1160,100,138,0.027777777777777776,0.9166666666666666,0.05555555555555555,0,0,3,18,normal,false,4,16,40,3950,500,0,0,false,false,false,0,0,4490,36,0,
79,ketoBig,12980,48,32,lock,2,100,true,5,1920,149,199,0.020833333333333332,0.4583333333333333,0.20833333333333334,0.10416666666666667,0.20833333333333334,10,1,crash,false,4,25,0,3555,4110,675,4640,false,true,false,3740,10,9240,38,2,3|5
80,ketoBig,3025,32,2,budget,0,80,true,3,400,76,99,0.0625,0.90625,0.03125,0,0,3,9,normal,false,8,11,30,2905,90,0,0,false,false,false,0,0,3025,32,0,
81,ketoBig,6130,36,6,budget,0,85,true,7,1980,95,138,0.027777777777777776,0.9166666666666666,0.05555555555555555,0,0,3,2,normal,false,7,16,15,4015,2100,0,0,false,false,true,0,0,6130,36,0,
82,ketoBig,5620,22,19,lock,1,100,false,4,1080,58,106,0,0.5909090909090909,0.18181818181818182,0,0.22727272727272727,7,1,normal,false,2,15,0,2700,780,180,1960,false,false,true,1120,5,4500,17,1,2
83,ketoBig,5675,40,10,budget,0,90,false,4,975,99,145,0,0.925,0.05,0.025,0,5,17,normal,false,5,16,0,3695,1710,270,0,true,false,false,0,0,5675,40,0,
84,ketoBig,7102,36,6,budget,0,74,true,6,1228,121,206,0.2222222222222222,0.7777777777777778,0,0,0,5,4,normal,false,4,18,612,5950,540,0,0,false,false,true,0,0,7102,36,0,
85,ketoBig,4006,32,2,budget,0,73,true,5,855,83,130,0.1875,0.78125,0.03125,0,0,2,4,crash,false,8,9,316,3600,90,0,0,false,false,false,0,0,4006,32,0,
86,ketoBig,3551,34,4,budget,0,83,true,4,825,77,127,0.14705882352941177,0.7647058823529411,0.08823529411764706,0,0,3,2,crash,false,6,16,476,2655,420,0,0,false,false,true,0,0,3551,34,0,
87,ketoBig,4250,30,0,budget,0,69,false,5,860,83,133,0,1,0,0,0,0,-1,normal,false,9,11,0,4250,0,0,0,false,false,true,0,0,4250,30,0,
88,ketoBig,5745,41,11,budget,1,100,false,3,720,100,143,0,0.7560975609756098,0.0975609756097561,0.024390243902439025,0.12195121951219512,4,2,normal,false,7,19,0,3465,300,360,1620,false,false,false,1590,5,4155,36,1,5
89,ketoBig,27848,79,63,lock,3,100,true,6,4520,294,360,0.02531645569620253,0.46835443037974683,0.26582278481012656,0.05063291139240506,0.189873417721519,24,2,crash,false,4,48,23,6145,5360,4020,12300,false,false,false,10720,15,17128,64,3,6|2|7
90,ketoBig,5966,34,4,budget,0,74,true,10,2061,115,180,0.38235294117647056,0.5588235294117647,0.058823529411764705,0,0,7,1,normal,false,4,17,1631,4155,180,0,0,false,false,false,0,0,5966,34,0,
91,ketoBig,4500,32,2,budget,0,70,true,5,1290,88,139,0.09375,0.90625,0,0,0,4,1,normal,false,6,16,120,4380,0,0,0,false,false,true,0,0,4500,32,0,
92,ketoBig,2882,30,0,budget,0,69,true,4,510,68,114,0.36666666666666664,0.6333333333333333,0,0,0,3,22,normal,false,7,15,542,2340,0,0,0,false,false,true,0,0,2882,30,0,
93,ketoBig,3152,30,0,budget,0,69,true,4,435,69,121,0.3333333333333333,0.6666666666666666,0,0,0,1,29,normal,false,8,10,432,2720,0,0,0,false,false,true,0,0,3152,30,0,
94,ketoBig,12955,66,36,budget,2,100,false,5,2640,178,213,0,0.6515151515151515,0.13636363636363635,0.06060606060606061,0.15151515151515152,13,2,normal,false,9,26,0,3915,2110,1590,5340,false,true,false,5550,10,7405,56,2,3|6
95,ketoBig,8233,50,20,budget,0,97,true,4,1005,135,206,0.08,0.62,0.24,0.06,0,11,2,normal,false,6,26,293,3585,2240,2115,0,true,true,false,0,0,8233,50,0,
96,ketoBig,3675,36,6,budget,0,81,false,4,420,86,122,0,0.9444444444444444,0.05555555555555555,0,0,3,2,normal,false,5,17,0,3315,360,0,0,false,false,false,0,0,3675,36,0,
97,ketoBig,14671,52,22,budget,2,100,true,6,4610,142,220,0.1346153846153846,0.5576923076923077,0.07692307692307693,0.038461538461538464,0.19230769230769232,9,1,normal,false,7,21,271,3520,470,5370,5040,false,true,false,5610,10,9061,42,2,4|2
98,ketoBig,2505,32,2,budget,0,73,true,4,405,71,95,0.03125,0.9375,0.03125,0,0,2,2,normal,false,6,12,30,2355,120,0,0,false,false,false,0,0,2505,32,0,
99,ketoBig,3728,34,4,budget,0,80,true,4,490,94,142,0.23529411764705882,0.7352941176470589,0.029411764705882353,0,0,3,1,normal,false,5,13,748,2800,180,0,0,false,false,false,0,0,3728,34,0,
100,ketoBig,17075,54,24,budget,2,100,false,8,5835,164,231,0,0.6111111111111112,0.18518518518518517,0.018518518518518517,0.18518518518518517,8,3,normal,false,8,25,0,4355,1260,2880,8580,false,false,false,10245,10,6830,44,2,2|4
101,ketoBig,7800,38,8,budget,0,90,false,6,1955,111,165,0,0.8947368421052632,0.07894736842105263,0.02631578947368421,0,4,2,normal,false,5,21,0,5400,2220,180,0,true,false,true,0,0,7800,38,0,
102,ketoBig,5338,38,8,budget,0,84,true,4,840,106,167,0.15789473684210525,0.7631578947368421,0.07894736842105263,0,0,6,8,normal,false,6,19,483,4225,630,0,0,false,false,true,0,0,5338,38,0,
103,ketoBig,4688,32,2,budget,0,70,true,4,650,86,148,0.125,0.875,0,0,0,3,1,crash,false,5,13,283,4405,0,0,0,false,false,false,0,0,4688,32,0,
104,ketoBig,10530,60,30,budget,0,94,true,8,1470,165,230,0.03333333333333333,0.8166666666666667,0.13333333333333333,0.016666666666666666,0,15,9,normal,false,8,29,180,6345,1800,2205,0,true,false,false,0,0,10530,60,0,
105,ketoBig,11300,49,19,budget,1,100,true,9,2880,161,216,0.04081632653061224,0.673469387755102,0.16326530612244897,0.02040816326530612,0.10204081632653061,8,3,normal,false,10,19,125,7225,2210,540,1200,false,false,true,1170,5,10130,44,1,4
106,ketoBig,29260,90,60,budget,4,100,true,8,7560,270,385,0.03333333333333333,0.5,0.16666666666666666,0.07777777777777778,0.2222222222222222,22,4,normal,false,10,47,205,5120,4860,1755,17320,false,true,false,8320,20,20940,70,4,4|5|2|4
107,ketoBig,10208,40,10,budget,0,96,true,8,4400,124,187,0.05,0.8,0.125,0.025,0,4,5,crash,false,5,19,138,4800,5000,270,0,true,true,false,0,0,10208,40,0,
108,ketoBig,17950,65,59,lock,3,100,false,7,2200,203,228,0,0.5384615384615384,0.2,0.03076923076923077,0.23076923076923078,22,1,frenzy,false,4,38,0,4115,3020,1215,9600,false,true,true,9680,15,8270,50,3,2|2|2
109,ketoBig,7446,52,22,budget,0,94,true,6,1245,125,215,0.17307692307692307,0.6730769230769231,0.1346153846153846,0.019230769230769232,0,12,1,crash,false,5,29,596,3700,2610,540,0,true,false,true,0,0,7446,52,0,
110,ketoBig,4336,34,4,budget,0,84,true,4,1110,82,146,0.08823529411764706,0.8529411764705882,0.058823529411764705,0,0,4,2,normal,false,7,16,461,2435,1440,0,0,false,false,false,0,0,4336,34,0,
111,ketoBig,4250,34,4,budget,0,77,false,3,470,104,148,0,1,0,0,0,2,2,normal,false,4,14,0,3800,450,0,0,false,false,false,0,0,4250,34,0,
112,ketoBig,3681,38,8,budget,0,83,true,4,398,77,145,0.2631578947368421,0.631578947368421,0.10526315789473684,0,0,6,2,crash,false,5,20,511,2390,780,0,0,false,false,false,0,0,3681,38,0,
113,ketoBig,24233,81,51,budget,5,100,true,5,2300,240,324,0.13580246913580246,0.30864197530864196,0.2222222222222222,0.024691358024691357,0.30864197530864196,17,7,normal,false,6,40,793,2945,4380,1575,14540,false,false,true,12220,25,12013,56,5,3|6|3|6|4
114,ketoBig,3370,32,2,budget,0,73,true,4,405,75,118,0.09375,0.875,0.03125,0,0,1,2,crash,false,3,15,45,3235,90,0,0,false,false,false,0,0,3370,32,0,
115,ketoBig,4055,30,0,budget,0,68,false,4,765,76,137,0,1,0,0,0,0,-1,normal,false,6,8,0,4055,0,0,0,false,false,false,0,0,4055,30,0,
116,ketoBig,8505,48,18,budget,0,92,true,5,960,154,214,0,0.8333333333333334,0.16666666666666666,0,0,8,14,normal,false,7,25,30,6305,1360,810,0,true,false,false,0,0,8505,48,0,
117,ketoBig,3820,30,0,budget,0,68,true,4,580,101,136,0.03333333333333333,0.9666666666666667,0,0,0,1,18,normal,false,4,12,75,3745,0,0,0,false,false,false,0,0,3820,30,0,
118,ketoBig,5866,43,13,budget,1,100,true,6,795,114,160,0.2558139534883721,0.5116279069767442,0.11627906976744186,0,0.11627906976744186,8,2,normal,false,6,14,656,2855,630,405,1320,false,false,true,1200,5,4666,38,1,3
119,ketoBig,22730,60,30,budget,2,100,true,8,7635,187,242,0.016666666666666666,0.5166666666666667,0.25,0.05,0.16666666666666666,11,2,normal,false,4,32,15,3425,4700,7770,6820,false,false,false,7390,10,15340,50,2,2|6
120,ketoBig,4480,36,6,budget,0,94,true,4,810,90,144,0.08333333333333333,0.7777777777777778,0.1111111111111111,0.027777777777777776,0,6,8,normal,false,4,17,50,3935,360,135,0,true,false,false,0,0,4480,36,0,
121,ketoBig,10746,49,19,budget,1,100,true,5,1050,139,226,0.08163265306122448,0.6530612244897959,0.12244897959183673,0.04081632653061224,0.10204081632653061,10,1,normal,false,8,25,241,5060,1350,315,3780,false,false,false,3750,5,6996,44,1,4
122,ketoBig,5009,41,11,budget,1,100,true,4,660,74,145,0.36585365853658536,0.4146341463414634,0.07317073170731707,0.024390243902439025,0.12195121951219512,4,2,crash,false,12,14,604,1705,510,90,2100,false,false,false,2010,5,2999,36,1,4
123,ketoBig,15570,53,23,budget,1,100,false,8,2175,209,268,0,0.7169811320754716,0.18867924528301888,0,0.09433962264150944,10,14,normal,false,4,31,0,8190,1340,1980,4060,false,false,false,4020,5,11550,48,1,2
124,ketoBig,6713,40,10,budget,0,89,true,7,2045,114,186,0.15,0.825,0,0.025,0,7,2,normal,false,7,18,488,5430,480,315,0,false,false,false,0,0,6713,40,0,
125,ketoBig,8790,47,17,budget,1,100,true,5,900,124,197,0.02127659574468085,0.7446808510638298,0.0851063829787234,0.0425531914893617,0.10638297872340426,6,1,normal,false,4,20,60,4885,1860,585,1400,false,true,true,1170,5,7620,42,1,3
