seed,bot,score,moves,movesEarned,endReason,frenzies,peakMeter,crashed,maxCombo,bestMovePts,proteinTiles,carbTiles,pctCrash,pctNormal,pctKeto,pctDeep,pctFrenzy,tierUpsSeen,firstTierUpMove,endState,endedWithin5OfFrenzy,longestDryGap,rewardEvents,ptsCrash,ptsNormal,ptsKeto,ptsDeep,ptsFrenzy,nearMissNoFrenzy,fellBackWithoutFrenzy,lastMoveWasReward,ptsInFrenzy,movesInFrenzy,ptsOutside,movesOutside,climbCount,climbLengths
1,lookahead,71311,154,124,budget,4,100,true,6,3300,569,829,0.025974025974025976,0.42857142857142855,0.2922077922077922,0.12337662337662338,0.12987012987012986,49,15,normal,false,5,105,411,9805,14250,21945,24900,false,true,true,23170,20,48141,134,4,2|3|7|3
2,lookahead,4466,30,0,budget,0,68,true,5,765,96,137,0.16666666666666666,0.8333333333333334,0,0,0,2,19,normal,false,4,17,546,3920,0,0,0,false,false,true,0,0,4466,30,0,
3,lookahead,5305,32,2,budget,0,83,true,5,1050,86,143,0.0625,0.875,0.0625,0,0,3,2,normal,false,4,15,510,3685,1110,0,0,false,false,false,0,0,5305,32,0,
4,lookahead,5115,30,0,budget,0,52,true,4,560,99,202,0.3333333333333333,0.6666666666666666,0,0,0,3,12,crash,false,5,16,1545,3570,0,0,0,false,false,true,0,0,5115,30,0,
5,lookahead,10165,47,17,budget,1,100,false,7,1310,149,196,0,0.723404255319149,0.14893617021276595,0.02127659574468085,0.10638297872340426,6,16,normal,false,5,20,0,6940,1350,315,1560,false,false,true,1680,5,8485,42,1,4
6,lookahead,28969,99,69,budget,3,100,true,6,2160,272,419,0.0707070707070707,0.42424242424242425,0.29292929292929293,0.06060606060606061,0.15151515151515152,31,2,normal,false,6,60,414,5430,7080,4605,11440,false,true,true,9000,15,19969,84,3,8|5|2
7,lookahead,4444,36,6,budget,0,80,true,4,575,89,166,0.5,0.4444444444444444,0.05555555555555555,0,0,8,2,normal,false,5,19,1274,2600,570,0,0,false,false,false,0,0,4444,36,0,
8,lookahead,11230,45,15,budget,1,100,true,4,1005,143,192,0,0.7111111111111111,0.15555555555555556,0.022222222222222223,0.1111111111111111,6,21,normal,false,5,23,60,5475,1620,1035,3040,false,false,false,2530,5,8700,40,1,7
9,lookahead,4919,30,0,budget,0,57,true,5,630,81,153,0.26666666666666666,0.7333333333333333,0,0,0,5,7,crash,false,4,15,669,4250,0,0,0,false,false,false,0,0,4919,30,0,
10,lookahead,6663,34,4,budget,0,80,true,7,1230,108,165,0.08823529411764706,0.8823529411764706,0.029411764705882353,0,0,3,1,crash,false,4,16,68,5875,720,0,0,false,false,false,0,0,6663,34,0,
11,lookahead,3422,30,0,budget,0,58,true,4,375,72,120,0.2,0.8,0,0,0,3,9,normal,false,3,14,417,3005,0,0,0,false,false,false,0,0,3422,30,0,
12,lookahead,14170,41,24,lock,2,100,true,6,3840,126,156,0.024390243902439025,0.4878048780487805,0.17073170731707318,0.07317073170731707,0.24390243902439024,9,3,normal,false,4,20,15,2680,1110,2565,7800,false,true,false,7470,10,6700,31,2,4|4
13,lookahead,37375,87,81,lock,5,100,false,7,4390,274,397,0,0.3218390804597701,0.3218390804597701,0.06896551724137931,0.28735632183908044,29,1,normal,false,3,62,0,3135,7080,9360,17800,false,true,true,17110,25,20265,62,5,4|5|5|3|3
14,lookahead,6035,36,6,budget,0,81,true,6,935,95,171,0.08333333333333333,0.8888888888888888,0.027777777777777776,0,0,5,1,normal,false,2,20,150,5585,300,0,0,false,false,true,0,0,6035,36,0,
15,lookahead,8698,46,16,budget,0,85,true,4,930,144,218,0.043478260869565216,0.8478260869565217,0.10869565217391304,0,0,9,2,crash,false,4,23,203,6545,1950,0,0,false,false,false,0,0,8698,46,0,
16,lookahead,4015,30,0,budget,0,60,true,4,480,84,125,0,1,0,0,0,0,-1,normal,false,6,12,30,3985,0,0,0,false,false,false,0,0,4015,30,0,
17,lookahead,20490,69,39,budget,1,100,true,7,1860,201,322,0.043478260869565216,0.6086956521739131,0.21739130434782608,0.057971014492753624,0.07246376811594203,15,12,crash,false,5,40,75,8355,4440,3960,3660,false,true,false,4080,5,16410,64,1,5
18,lookahead,31181,63,33,budget,3,100,true,6,3420,225,333,0.1111111111111111,0.4603174603174603,0.14285714285714285,0.047619047619047616,0.23809523809523808,11,7,crash,false,3,33,721,4585,4590,4905,16380,false,true,false,13800,15,17381,48,3,5|3|5
19,lookahead,4983,30,0,budget,0,50,true,4,725,102,146,0.03333333333333333,0.9666666666666667,0,0,0,1,22,normal,false,12,11,203,4780,0,0,0,false,false,true,0,0,4983,30,0,
20,lookahead,13800,48,18,budget,2,100,true,5,2440,153,223,0.020833333333333332,0.6666666666666666,0.08333333333333333,0.020833333333333332,0.20833333333333334,5,1,normal,false,7,22,175,4355,1080,870,7320,false,false,false,8490,10,5310,38,2,2|2
21,lookahead,5836,34,4,budget,0,82,true,5,1095,89,150,0.058823529411764705,0.8529411764705882,0.08823529411764706,0,0,3,10,normal,false,4,20,251,4595,990,0,0,false,false,true,0,0,5836,34,0,
22,lookahead,11025,45,15,budget,1,100,true,8,2480,139,204,0.022222222222222223,0.7111111111111111,0.15555555555555556,0,0.1111111111111111,5,1,crash,false,12,21,90,6115,1880,180,2760,false,false,true,2400,5,8625,40,1,2
23,lookahead,6710,23,8,lock,0,94,true,8,3960,68,100,0.043478260869565216,0.6956521739130435,0.21739130434782608,0.043478260869565216,0,5,2,normal,false,6,12,30,1905,4640,135,0,true,false,false,0,0,6710,23,0,
24,lookahead,4914,32,2,budget,0,82,true,4,630,91,145,0.1875,0.75,0.0625,0,0,4,7,normal,false,5,14,489,4065,360,0,0,false,false,false,0,0,4914,32,0,
25,lookahead,21391,50,20,budget,2,100,true,6,3200,193,275,0.06,0.66,0.06,0.02,0.2,7,7,normal,false,3,32,381,6730,750,450,13080,false,true,false,11310,10,10081,40,2,2|2
26,lookahead,5558,30,0,budget,0,61,true,4,900,88,171,0.1,0.9,0,0,0,2,9,crash,false,3,16,533,5025,0,0,0,false,false,true,0,0,5558,30,0,
27,lookahead,61252,122,92,budget,4,100,true,9,10380,451,594,0.06557377049180328,0.38524590163934425,0.26229508196721313,0.12295081967213115,0.16393442622950818,35,2,normal,false,6,69,687,8640,12080,5385,34460,false,true,false,33295,20,27957,102,4,3|5|8|9
28,lookahead,3890,34,4,budget,0,78,true,3,480,80,124,0.08823529411764706,0.8823529411764706,0.029411764705882353,0,0,3,4,normal,false,3,16,115,3235,540,0,0,false,false,true,0,0,3890,34,0,
29,lookahead,35589,114,84,budget,0,99,true,6,2730,362,555,0.03508771929824561,0.5877192982456141,0.2631578947368421,0.11403508771929824,0,39,1,normal,false,5,66,649,8365,14050,12525,0,true,true,false,0,0,35589,114,0,
30,lookahead,3983,30,0,budget,0,68,true,5,600,84,119,0.1,0.9,0,0,0,2,24,normal,false,5,12,118,3865,0,0,0,false,false,true,0,0,3983,30,0,
31,lookahead,6010,32,2,budget,0,72,false,5,1245,106,153,0,0.96875,0.03125,0,0,1,27,normal,false,7,13,0,5890,120,0,0,false,false,false,0,0,6010,32,0,
32,lookahead,6065,30,0,budget,0,64,true,5,740,103,157,0,1,0,0,0,0,-1,normal,false,4,12,60,6005,0,0,0,false,false,false,0,0,6065,30,0,
33,lookahead,5835,30,0,budget,0,53,true,6,1255,88,153,0.03333333333333333,0.9666666666666667,0,0,0,1,23,normal,false,5,11,45,5790,0,0,0,false,false,true,0,0,5835,30,0,
34,lookahead,13733,51,21,budget,1,100,true,6,1980,167,241,0.058823529411764705,0.6470588235294118,0.13725490196078433,0.058823529411764705,0.09803921568627451,8,3,crash,false,4,31,188,6715,1760,630,4440,false,false,false,3330,5,10403,46,1,3
35,lookahead,33655,74,44,budget,4,100,true,8,4060,275,405,0.013513513513513514,0.5135135135135135,0.14864864864864866,0.05405405405405406,0.2702702702702703,13,2,normal,false,4,41,45,10720,3820,2010,17060,false,true,true,15990,20,17665,54,4,3|3|7|2
36,lookahead,70375,140,110,budget,6,100,false,6,3840,536,742,0,0.4142857142857143,0.30714285714285716,0.06428571428571428,0.21428571428571427,38,2,normal,false,5,94,0,9220,14790,8325,38040,false,true,true,35575,30,34800,110,6,5|5|4|5|2|4
37,lookahead,12595,53,23,budget,1,100,true,6,1500,159,222,0.018867924528301886,0.7547169811320755,0.1320754716981132,0,0.09433962264150944,10,10,normal,false,9,27,15,6120,2110,630,3720,false,false,false,4020,5,8575,48,1,2
38,lookahead,3397,30,0,budget,0,50,true,5,405,62,133,0.3,0.7,0,0,0,5,5,normal,false,4,16,1222,2175,0,0,0,false,false,true,0,0,3397,30,0,
39,lookahead,12068,55,25,budget,1,100,true,7,1845,167,254,0.14545454545454545,0.5818181818181818,0.16363636363636364,0.01818181818181818,0.09090909090909091,12,1,crash,false,5,27,908,6330,2640,90,2100,false,false,false,2010,5,10058,50,1,3
40,lookahead,3765,30,0,budget,0,63,false,3,420,78,118,0,1,0,0,0,0,-1,normal,false,5,13,0,3765,0,0,0,false,false,false,0,0,3765,30,0,
41,lookahead,28935,102,72,budget,2,100,true,7,1710,301,471,0.09803921568627451,0.45098039215686275,0.29411764705882354,0.058823529411764705,0.09803921568627451,33,2,crash,false,3,66,1165,7105,6790,6795,7080,false,true,false,6675,10,22260,92,2,4|5
42,lookahead,7671,40,10,budget,0,81,true,4,930,125,203,0.075,0.85,0.075,0,0,5,2,crash,false,5,22,311,6190,1170,0,0,false,false,true,0,0,7671,40,0,
43,lookahead,21135,61,31,budget,1,100,true,8,2220,237,364,0.01639344262295082,0.7540983606557377,0.13114754098360656,0.01639344262295082,0.08196721311475409,14,6,normal,false,5,38,60,10870,6530,135,3540,false,false,true,1420,5,19715,56,1,2
44,lookahead,5129,30,0,budget,0,63,true,5,785,86,143,0.16666666666666666,0.8333333333333334,0,0,0,2,18,normal,false,6,13,244,4885,0,0,0,false,false,false,0,0,5129,30,0,
45,lookahead,7038,39,9,budget,1,100,true,7,1245,105,147,0.05128205128205128,0.7435897435897436,0.05128205128205128,0.02564102564102564,0.1282051282051282,3,9,crash,false,8,17,98,4780,150,90,1920,false,false,false,1770,5,5268,34,1,3
46,lookahead,4094,30,0,budget,0,53,true,6,900,71,132,0.23333333333333334,0.7666666666666667,0,0,0,2,13,normal,false,8,10,524,3570,0,0,0,false,false,false,0,0,4094,30,0,
47,lookahead,76796,162,132,budget,10,100,true,6,3780,568,805,0.024691358024691357,0.38271604938271603,0.2222222222222222,0.06172839506172839,0.30864197530864196,43,2,crash,false,5,100,806,10390,9800,10440,45360,false,true,false,36870,50,39926,112,9,4|4|2|5|4|3|5|2|3
48,lookahead,13015,61,31,budget,1,100,true,6,1770,172,233,0.01639344262295082,0.7049180327868853,0.14754098360655737,0.04918032786885246,0.08196721311475409,13,9,normal,false,7,32,45,5755,5970,405,840,false,true,false,810,5,12205,56,1,3
49,lookahead,5624,34,4,budget,0,80,true,5,660,94,150,0.17647058823529413,0.8235294117647058,0,0,0,5,2,normal,false,9,16,564,4250,810,0,0,false,false,false,0,0,5624,34,0,
50,lookahead,4485,32,2,budget,0,79,true,3,315,105,133,0,0.96875,0.03125,0,0,1,30,normal,false,6,10,130,4265,90,0,0,false,false,false,0,0,4485,32,0,
51,lookahead,44825,112,82,budget,4,100,true,5,2760,395,564,0.008928571428571428,0.49107142857142855,0.25892857142857145,0.0625,0.17857142857142858,27,4,normal,false,6,63,555,8965,8220,6045,21040,false,true,false,18320,20,26505,92,4,2|3|4|3
52,lookahead,47710,122,92,budget,6,100,true,6,3420,425,576,0.01639344262295082,0.4918032786885246,0.22131147540983606,0.02459016393442623,0.2459016393442623,25,2,normal,false,6,66,210,10895,7500,5205,23900,false,true,false,24880,30,22830,92,6,2|2|4|2|2|7
53,lookahead,23735,66,36,budget,2,100,true,5,3360,233,302,0.015151515151515152,0.5606060606060606,0.19696969696969696,0.07575757575757576,0.15151515151515152,11,13,normal,false,6,38,105,6450,1550,2910,12720,false,true,true,11790,10,11945,56,1,7
54,lookahead,10775,45,15,budget,1,100,false,5,1400,137,208,0,0.7555555555555555,0.1111111111111111,0.022222222222222223,0.1111111111111111,5,2,normal,false,9,20,0,6255,440,240,3840,false,false,true,2820,5,7955,40,1,4
55,lookahead,15703,59,29,budget,1,100,true,5,2550,199,274,0.05084745762711865,0.6271186440677966,0.22033898305084745,0.01694915254237288,0.0847457627118644,11,1,crash,false,4,25,173,6695,3510,3345,1980,false,true,false,1980,5,13723,54,1,3
56,lookahead,6741,30,0,budget,0,62,true,7,1105,103,178,0.06666666666666667,0.9333333333333333,0,0,0,1,18,normal,false,3,18,791,5950,0,0,0,false,false,false,0,0,6741,30,0,
57,lookahead,31545,68,38,budget,2,100,false,7,4845,284,412,0,0.7058823529411765,0.11764705882352941,0.029411764705882353,0.14705882352941177,12,6,normal,false,4,37,0,9455,5230,5940,10920,false,true,true,9850,10,21695,58,1,4
58,lookahead,6375,30,0,budget,0,67,true,6,1335,107,178,0.03333333333333333,0.9666666666666667,0,0,0,1,25,normal,false,2,15,110,6265,0,0,0,false,false,false,0,0,6375,30,0,
59,lookahead,180,2,2,lock,0,74,false,2,90,6,3,0,0.5,0.5,0,0,1,1,normal,false,1,1,0,90,90,0,0,false,false,false,0,0,180,2,0,
60,lookahead,13575,59,29,budget,1,100,true,6,1740,178,262,0.06779661016949153,0.559322033898305,0.2033898305084746,0.0847457627118644,0.0847457627118644,11,4,normal,false,4,32,840,5875,2030,1710,3120,false,true,true,3090,5,10485,54,1,6
61,lookahead,9261,43,13,budget,1,100,true,4,960,114,192,0.09302325581395349,0.6744186046511628,0.11627906976744186,0,0.11627906976744186,7,9,normal,false,3,24,211,5345,390,915,2400,false,false,true,1740,5,7521,38,1,5
62,lookahead,43640,109,79,budget,3,100,true,6,5490,367,535,0.01834862385321101,0.5321100917431193,0.23853211009174313,0.07339449541284404,0.13761467889908258,29,2,normal,false,7,67,135,9705,12040,5100,16660,false,true,false,14965,15,28675,94,3,7|5|4
63,lookahead,19816,69,39,budget,1,100,true,6,3620,205,316,0.07246376811594203,0.5797101449275363,0.17391304347826086,0.10144927536231885,0.07246376811594203,18,15,crash,false,4,37,326,6785,6370,1095,5240,false,true,true,1710,5,18106,64,1,3
64,lookahead,4553,32,2,budget,0,70,true,5,815,80,144,0.09375,0.90625,0,0,0,2,6,crash,false,4,14,53,4500,0,0,0,false,false,false,0,0,4553,32,0,
65,lookahead,29885,83,53,budget,3,100,false,6,5855,272,368,0,0.6144578313253012,0.1566265060240964,0.04819277108433735,0.18072289156626506,19,2,normal,false,6,48,0,6515,4100,3030,16240,false,true,false,17455,15,12430,68,2,5|4
66,lookahead,23810,63,57,lock,3,100,false,6,1815,214,270,0,0.4126984126984127,0.2857142857142857,0.06349206349206349,0.23809523809523808,19,2,normal,false,6,36,0,2845,6380,5265,9320,false,true,false,9555,15,14255,48,2,3|8
67,lookahead,5845,34,4,budget,0,81,false,5,780,107,161,0,1,0,0,0,2,4,normal,false,4,16,0,5605,240,0,0,false,false,false,0,0,5845,34,0,
68,lookahead,5600,30,0,budget,0,67,false,5,690,108,147,0,1,0,0,0,0,-1,normal,false,5,15,0,5600,0,0,0,false,false,true,0,0,5600,30,0,
69,lookahead,8060,46,16,budget,0,92,true,5,1035,139,186,0.021739130434782608,0.8478260869565217,0.10869565217391304,0.021739130434782608,0,8,10,normal,false,7,19,60,5600,1860,540,0,true,false,true,0,0,8060,46,0,
70,lookahead,16567,44,14,budget,0,86,true,6,2520,179,299,0.11363636363636363,0.75,0.13636363636363635,0,0,7,2,normal,false,7,26,462,7710,7990,405,0,false,false,true,0,0,16567,44,0,
71,lookahead,4076,32,2,budget,0,74,true,4,525,79,146,0.125,0.84375,0.03125,0,0,2,1,normal,false,4,14,501,3485,90,0,0,false,false,false,0,0,4076,32,0,
72,lookahead,54740,142,112,budget,4,100,true,8,4370,485,710,0.007042253521126761,0.528169014084507,0.23943661971830985,0.08450704225352113,0.14084507042253522,43,2,normal,false,8,79,180,9745,20650,9465,14700,false,true,false,17250,20,37490,122,3,2|5|4
73,lookahead,5578,34,4,budget,0,82,true,7,1305,82,137,0.08823529411764706,0.8529411764705882,0.058823529411764705,0,0,4,7,crash,false,4,13,143,5105,330,0,0,false,false,false,0,0,5578,34,0,
74,lookahead,3575,30,0,budget,0,52,true,4,465,69,121,0,1,0,0,0,0,-1,normal,false,5,12,60,3515,0,0,0,false,false,true,0,0,3575,30,0,
75,lookahead,20676,68,38,budget,2,100,true,6,2020,254,360,0.058823529411764705,0.6029411764705882,0.17647058823529413,0.014705882352941176,0.14705882352941177,15,2,normal,false,4,37,536,9025,3300,1755,6060,false,false,false,6690,10,13986,58,2,3|3
76,lookahead,8868,47,17,budget,1,100,true,4,1530,126,172,0.10638297872340426,0.6595744680851063,0.1276595744680851,0,0.10638297872340426,6,18,crash,false,6,21,153,3515,1880,1620,1700,false,true,false,2230,5,6638,42,1,3
77,lookahead,11120,56,26,budget,0,97,true,5,1200,156,234,0.017857142857142856,0.6964285714285714,0.25,0.03571428571428571,0,13,1,normal,false,6,28,15,6145,2350,2610,0,true,true,true,0,0,11120,56,0,
78,lookahead,14955,39,9,budget,1,100,true,7,2305,167,223,0.02564102564102564,0.7948717948717948,0.05128205128205128,0,0.1282051282051282,3,16,normal,false,5,20,145,7240,990,180,6400,false,false,false,5600,5,9355,34,1,2
79,lookahead,17720,60,30,budget,2,100,true,5,2400,200,267,0.016666666666666666,0.6333333333333333,0.15,0.03333333333333333,0.16666666666666666,10,1,normal,false,6,26,45,5765,2530,600,8780,false,false,false,8400,10,9320,50,2,2|2
80,lookahead,17048,64,34,budget,2,100,true,5,1110,218,286,0.015625,0.671875,0.140625,0.015625,0.15625,12,26,normal,false,5,34,113,6995,3390,1710,4840,false,false,false,5080,10,11968,54,2,4|2
81,lookahead,66705,146,116,budget,6,100,true,6,4940,534,788,0.00684931506849315,0.4178082191780822,0.3013698630136986,0.0684931506849315,0.2054794520547945,40,1,normal,false,4,91,90,13530,11100,18165,23820,false,true,true,24610,30,42095,116,6,12|9|3|3|4|4
82,lookahead,8342,38,8,budget,0,80,true,5,1155,130,229,0.13157894736842105,0.8421052631578947,0.02631578947368421,0,0,6,1,normal,false,4,20,747,6455,1140,0,0,false,false,true,0,0,8342,38,0,
83,lookahead,4045,30,0,budget,0,67,true,5,610,78,117,0.1,0.9,0,0,0,3,24,normal,false,8,14,155,3890,0,0,0,false,false,true,0,0,4045,30,0,
84,lookahead,5264,30,0,budget,0,50,true,6,1250,92,150,0.3,0.7,0,0,0,5,8,normal,false,4,16,369,4895,0,0,0,false,false,false,0,0,5264,30,0,
85,lookahead,3970,30,0,budget,0,69,true,4,460,77,119,0.06666666666666667,0.9333333333333333,0,0,0,2,15,normal,false,11,8,30,3940,0,0,0,false,false,false,0,0,3970,30,0,
86,lookahead,6355,44,14,budget,0,91,true,4,480,110,196,0.22727272727272727,0.7045454545454546,0.06818181818181818,0,0,9,1,normal,false,8,20,950,3535,1600,270,0,true,false,true,0,0,6355,44,0,
87,lookahead,5660,30,0,budget,0,66,true,4,975,90,154,0.03333333333333333,0.9666666666666667,0,0,0,1,16,normal,false,5,11,105,5555,0,0,0,false,false,true,0,0,5660,30,0,
88,lookahead,13529,67,37,budget,1,100,true,4,880,189,292,0.08955223880597014,0.6119402985074627,0.19402985074626866,0.029850746268656716,0.07462686567164178,19,2,crash,false,4,42,354,5745,2680,2070,2680,false,true,false,1890,5,11639,62,1,5
89,lookahead,54615,158,128,budget,6,100,false,5,2220,535,689,0,0.41139240506329117,0.2974683544303797,0.10126582278481013,0.189873417721519,48,1,normal,false,9,87,0,10505,12630,11760,19720,false,true,false,18380,30,36235,128,6,3|2|5|5|2|3
90,lookahead,6037,34,4,budget,0,81,true,5,880,109,169,0.14705882352941177,0.8235294117647058,0.029411764705882353,0,0,6,2,normal,false,3,20,732,5035,270,0,0,false,false,false,0,0,6037,34,0,
91,lookahead,10210,40,10,budget,0,80,true,7,1605,148,236,0,1,0,0,0,5,12,normal,false,4,24,190,9270,750,0,0,false,false,true,0,0,10210,40,0,
92,lookahead,4017,30,0,budget,0,55,true,4,420,76,140,0.2,0.8,0,0,0,3,14,normal,false,5,11,437,3580,0,0,0,false,false,false,0,0,4017,30,0,
93,lookahead,4701,30,0,budget,0,57,true,4,480,87,151,0.26666666666666666,0.7333333333333333,0,0,0,4,6,normal,false,3,15,476,4225,0,0,0,false,false,true,0,0,4701,30,0,
94,lookahead,38565,74,44,budget,4,100,true,9,6000,302,383,0,0.4864864864864865,0.17567567567567569,0.06756756756756757,0.2702702702702703,13,2,normal,false,5,40,60,7605,3790,7290,19820,false,true,true,16190,20,22375,54,3,4|3|5
95,lookahead,13494,55,25,budget,1,100,true,7,1740,153,238,0.05454545454545454,0.7272727272727273,0.12727272727272726,0,0.09090909090909091,9,6,crash,false,9,23,459,5995,2120,720,4200,false,false,true,4200,5,9294,50,1,4
96,lookahead,21353,68,38,budget,2,100,true,5,1620,237,347,0.058823529411764705,0.5588235294117647,0.1323529411764706,0.10294117647058823,0.14705882352941177,16,2,crash,false,5,37,218,7120,3610,1845,8560,false,true,true,6300,10,15053,58,2,4|4
97,lookahead,19825,68,38,budget,2,100,true,7,1610,227,319,0.08823529411764706,0.5441176470588235,0.14705882352941177,0.07352941176470588,0.14705882352941177,11,1,normal,false,8,36,595,8225,1840,2205,6960,false,true,true,5910,10,13915,58,1,4
98,lookahead,6225,30,0,budget,0,60,true,6,765,116,156,0.03333333333333333,0.9666666666666667,0,0,0,1,22,normal,false,8,9,45,6180,0,0,0,false,false,true,0,0,6225,30,0,
99,lookahead,6388,36,6,budget,0,80,true,6,975,111,173,0.1111111111111111,0.8611111111111112,0.027777777777777776,0,0,4,1,crash,false,4,16,338,5780,270,0,0,false,false,false,0,0,6388,36,0,
100,lookahead,12915,45,15,budget,1,100,false,7,3400,142,185,0,0.7555555555555555,0.08888888888888889,0.044444444444444446,0.1111111111111111,5,9,normal,false,6,17,0,5490,320,2745,4360,false,false,false,4375,5,8540,40,1,3
101,lookahead,21718,56,26,budget,2,100,true,7,3840,170,253,0.05357142857142857,0.625,0.10714285714285714,0.03571428571428571,0.17857142857142858,10,2,normal,false,7,25,263,3945,2540,810,14160,false,false,false,12820,10,8898,46,1,3
102,lookahead,4905,15,6,lock,0,81,true,6,870,56,98,0.06666666666666667,0.8,0.13333333333333333,0,0,3,3,normal,false,4,10,15,3900,990,0,0,false,false,true,0,0,4905,15,0,
103,lookahead,9577,40,10,budget,0,83,true,5,885,147,236,0.125,0.85,0.025,0,0,8,10,normal,false,3,21,637,7380,1560,0,0,false,false,false,0,0,9577,40,0,
104,lookahead,29770,72,42,budget,2,100,false,6,2780,311,414,0,0.5416666666666666,0.2638888888888889,0.05555555555555555,0.1388888888888889,14,9,normal,false,4,44,0,9310,7610,2970,9880,false,true,true,9450,10,20320,62,1,3
105,lookahead,25768,58,28,budget,2,100,true,7,3690,228,335,0.1206896551724138,0.5172413793103449,0.1206896551724138,0.06896551724137931,0.1724137931034483,10,3,normal,false,9,29,1533,6785,1670,4380,11400,false,true,false,13560,10,12208,48,2,4|3
106,lookahead,24528,70,40,budget,2,100,true,6,1680,262,371,0.014285714285714285,0.5714285714285714,0.22857142857142856,0.04285714285714286,0.14285714285714285,13,5,normal,false,6,44,273,10070,4270,4275,5640,false,true,true,5640,10,18888,60,1,12
107,lookahead,10145,48,18,budget,0,94,true,5,920,169,265,0.020833333333333332,0.8333333333333334,0.125,0.020833333333333332,0,9,2,normal,false,5,27,15,8215,1780,135,0,true,false,false,0,0,10145,48,0,
108,lookahead,51970,119,89,budget,7,100,true,6,3340,421,551,0.008403361344537815,0.3949579831932773,0.21008403361344538,0.09243697478991597,0.29411764705882354,26,3,crash,false,7,67,0,8100,8810,5820,29240,false,true,false,27010,35,24960,84,7,4|2|5|2|2|5|2
109,lookahead,4128,30,0,budget,0,56,true,5,750,81,119,0.1,0.9,0,0,0,2,5,normal,false,3,13,58,4070,0,0,0,false,false,true,0,0,4128,30,0,
110,lookahead,6541,30,0,budget,0,52,true,5,1010,97,177,0.06666666666666667,0.9333333333333333,0,0,0,1,22,normal,false,4,14,196,6345,0,0,0,false,false,true,0,0,6541,30,0,
111,lookahead,10725,43,13,budget,1,100,true,5,1020,143,216,0.13953488372093023,0.6976744186046512,0.046511627906976744,0,0.11627906976744186,5,5,normal,false,8,21,700,5345,980,180,3520,false,false,false,2760,5,7965,38,1,2
112,lookahead,8579,42,12,budget,0,81,true,6,1980,123,194,0.09523809523809523,0.8095238095238095,0.09523809523809523,0,0,9,3,normal,false,6,21,399,5240,2940,0,0,false,false,true,0,0,8579,42,0,
113,lookahead,38710,113,83,budget,5,100,true,6,2375,380,510,0,0.5752212389380531,0.18584070796460178,0.017699115044247787,0.22123893805309736,29,10,normal,false,6,65,70,9000,9900,4320,15420,false,true,false,14635,25,24075,88,5,3|3|3|5|3
114,lookahead,3740,30,0,budget,0,62,true,4,600,76,116,0.06666666666666667,0.9333333333333333,0,0,0,1,6,crash,false,3,15,75,3665,0,0,0,false,false,false,0,0,3740,30,0,
115,lookahead,4600,30,0,budget,0,50,true,5,975,79,149,0.3,0.7,0,0,0,3,7,normal,false,4,12,680,3920,0,0,0,false,false,false,0,0,4600,30,0,
116,lookahead,15139,60,30,budget,2,100,true,5,810,204,301,0.13333333333333333,0.5,0.13333333333333333,0.06666666666666667,0.16666666666666666,9,9,normal,false,6,30,394,7945,2780,1620,2400,false,false,false,2340,10,12799,50,2,7|4
117,lookahead,10015,44,14,budget,0,98,true,5,915,149,225,0,0.8409090909090909,0.09090909090909091,0.06818181818181818,0,7,19,normal,false,5,22,70,7860,1230,855,0,true,true,true,0,0,10015,44,0,
118,lookahead,11114,43,13,budget,1,100,true,5,1600,161,214,0.11627906976744186,0.6744186046511628,0.06976744186046512,0.023255813953488372,0.11627906976744186,4,3,normal,false,6,17,354,6215,670,1035,2840,false,false,false,3780,5,7334,38,0,
119,lookahead,6275,32,2,budget,0,73,true,6,1495,104,136,0.03125,0.96875,0,0,0,2,2,normal,false,11,10,85,6010,180,0,0,false,false,false,0,0,6275,32,0,
120,lookahead,5606,38,8,budget,0,80,true,6,1005,97,149,0.10526315789473684,0.868421052631579,0.02631578947368421,0,0,4,15,normal,false,6,14,151,4915,540,0,0,false,false,false,0,0,5606,38,0,
121,lookahead,6154,40,10,budget,0,85,true,4,540,119,193,0.2,0.65,0.15,0,0,7,1,normal,false,5,19,1069,3585,1020,480,0,false,false,false,0,0,6154,40,0,
122,lookahead,6826,38,8,budget,0,87,true,4,1260,107,184,0.10526315789473684,0.7631578947368421,0.13157894736842105,0,0,6,2,normal,false,4,19,481,4295,1780,270,0,false,false,false,0,0,6826,38,0,
123,lookahead,735,5,0,lock,0,54,false,3,285,11,21,0,1,0,0,0,0,-1,normal,false,3,2,0,735,0,0,0,false,false,false,0,0,735,5,0,
124,lookahead,7391,44,14,budget,0,98,true,5,1140,115,178,0.09090909090909091,0.7727272727272727,0.11363636363636363,0.022727272727272728,0,9,2,normal,false,5,22,136,5240,1610,405,0,true,true,true,0,0,7391,44,0,
125,lookahead,9349,42,12,budget,0,94,true,5,795,136,224,0.14285714285714285,0.7380952380952381,0.11904761904761904,0,0,7,6,crash,false,7,23,664,6480,1260,945,0,true,false,false,0,0,9349,42,0,
126,lookahead,16185,57,27,budget,1,100,true,6,2240,208,289,0.017543859649122806,0.7192982456140351,0.17543859649122806,0,0.08771929824561403,10,8,normal,false,5,29,230,7845,2820,270,5020,false,false,false,5330,5,10855,52,0,
127,lookahead,4785,30,0,budget,0,66,true,3,660,79,159,0.03333333333333333,0.9666666666666667,0,0,0,0,-1,crash,false,4,13,0,4785,0,0,0,false,false,false,0,0,4785,30,0,
