seed,bot,score,moves,movesEarned,endReason,frenzies,peakMeter,crashed,maxCombo,bestMovePts,proteinTiles,carbTiles,pctCrash,pctNormal,pctKeto,pctDeep,pctFrenzy,tierUpsSeen,firstTierUpMove,endState,endedWithin5OfFrenzy,longestDryGap,rewardEvents,ptsCrash,ptsNormal,ptsKeto,ptsDeep,ptsFrenzy,nearMissNoFrenzy,fellBackWithoutFrenzy,lastMoveWasReward,ptsInFrenzy,movesInFrenzy,ptsOutside,movesOutside,climbCount,climbLengths
1,tempted_1_25,19021,46,16,budget,2,100,true,7,7360,174,240,0.10869565217391304,0.6086956521739131,0.06521739130434782,0,0.21739130434782608,6,5,normal,false,4,22,416,4095,350,1620,12540,false,false,true,13600,10,5421,36,2,2|2
2,tempted_1_25,5550,34,4,budget,0,94,true,7,1560,111,165,0.029411764705882353,0.8529411764705882,0.08823529411764706,0.029411764705882353,0,3,16,normal,false,4,20,265,4760,390,135,0,true,false,true,0,0,5550,34,0,
3,tempted_1_25,5245,38,8,budget,0,95,true,4,1000,92,173,0.15789473684210525,0.7368421052631579,0.05263157894736842,0.05263157894736842,0,3,7,crash,false,7,18,425,3275,1050,495,0,true,true,true,0,0,5245,38,0,
4,tempted_1_25,3392,30,0,budget,0,50,true,4,615,66,131,0.3,0.7,0,0,0,3,15,crash,false,5,8,242,3150,0,0,0,false,false,false,0,0,3392,30,0,
5,tempted_1_25,9221,49,19,budget,1,100,true,4,1060,149,187,0.08163265306122448,0.5714285714285714,0.24489795918367346,0,0.10204081632653061,8,7,normal,false,6,20,181,3215,2670,1575,1580,false,false,false,1900,5,7321,44,1,5
6,tempted_1_25,5595,36,6,budget,0,86,false,5,1875,101,132,0,0.9166666666666666,0.08333333333333333,0,0,2,16,normal,false,7,13,0,3550,1370,675,0,false,false,true,0,0,5595,36,0,
7,tempted_1_25,5786,34,4,budget,0,82,true,5,1920,84,168,0.23529411764705882,0.7352941176470589,0.029411764705882353,0,0,5,5,crash,false,4,12,261,3215,2310,0,0,false,false,false,0,0,5786,34,0,
8,tempted_1_25,6410,36,6,budget,0,94,true,6,995,118,162,0.027777777777777776,0.8333333333333334,0.1111111111111111,0.027777777777777776,0,4,11,normal,false,8,13,15,5410,850,135,0,true,false,false,0,0,6410,36,0,
9,tempted_1_25,3898,30,0,budget,0,60,true,5,1045,80,141,0.43333333333333335,0.5666666666666667,0,0,0,4,7,normal,false,6,10,733,3165,0,0,0,false,false,false,0,0,3898,30,0,
10,tempted_1_25,2765,30,0,budget,0,61,true,3,300,71,101,0.03333333333333333,0.9666666666666667,0,0,0,1,13,normal,false,6,12,15,2750,0,0,0,false,false,false,0,0,2765,30,0,
11,tempted_1_25,3072,30,0,budget,0,67,true,4,450,69,116,0.23333333333333334,0.7666666666666667,0,0,0,2,7,normal,false,5,14,242,2830,0,0,0,false,false,true,0,0,3072,30,0,
12,tempted_1_25,13532,54,24,budget,2,100,true,6,1800,159,216,0.14814814814814814,0.5,0.12962962962962962,0.037037037037037035,0.18518518518518517,8,1,crash,false,9,22,257,3825,1710,2580,5160,false,true,false,5040,10,8492,44,2,4|5
13,tempted_1_25,8940,39,9,budget,1,100,false,6,1260,130,152,0,0.7692307692307693,0.10256410256410256,0,0.1282051282051282,3,3,normal,false,4,17,0,3700,740,0,4500,false,false,false,4120,5,4820,34,1,3
14,tempted_1_25,1649,32,2,budget,0,70,true,3,275,44,97,0.5625,0.4375,0,0,0,2,1,crash,false,18,7,484,1165,0,0,0,false,false,false,0,0,1649,32,0,
15,tempted_1_25,2821,24,8,lock,0,80,true,3,360,75,88,0.08333333333333333,0.7916666666666666,0.125,0,0,5,11,keto,false,3,13,151,2340,330,0,0,false,false,true,0,0,2821,24,0,
16,tempted_1_25,5735,32,2,budget,0,76,true,5,940,110,172,0.125,0.84375,0.03125,0,0,4,12,normal,false,4,20,155,5490,90,0,0,false,false,true,0,0,5735,32,0,
17,tempted_1_25,4835,44,14,budget,0,92,true,3,330,122,156,0,0.8863636363636364,0.06818181818181818,0.045454545454545456,0,4,29,normal,false,5,22,30,3905,630,270,0,true,false,false,0,0,4835,44,0,
18,tempted_1_25,21810,79,49,budget,3,100,true,5,2215,254,375,0.012658227848101266,0.5822784810126582,0.17721518987341772,0.0379746835443038,0.189873417721519,19,3,normal,false,4,43,75,5575,4220,4620,7320,false,true,false,6820,15,14990,64,3,3|3|4
19,tempted_1_25,4861,40,10,budget,0,79,true,4,460,111,163,0.275,0.6,0.125,0,0,8,5,normal,false,4,18,516,3195,1150,0,0,false,false,false,0,0,4861,40,0,
20,tempted_1_25,4100,36,6,budget,0,96,true,5,600,93,144,0.25,0.6111111111111112,0.1111111111111111,0.027777777777777776,0,4,1,crash,false,8,12,545,2915,460,180,0,true,true,false,0,0,4100,36,0,
21,tempted_1_25,4069,30,0,budget,0,63,true,4,640,88,155,0.26666666666666666,0.7333333333333333,0,0,0,2,18,crash,false,3,13,599,3470,0,0,0,false,false,false,0,0,4069,30,0,
22,tempted_1_25,10338,51,21,budget,1,100,true,4,2040,140,208,0.09803921568627451,0.6470588235294118,0.11764705882352941,0.0392156862745098,0.09803921568627451,10,1,crash,false,7,19,153,3280,1970,375,4560,false,true,false,3720,5,6618,46,1,5
23,tempted_1_25,5824,38,8,budget,0,83,true,5,1560,108,156,0.15789473684210525,0.7894736842105263,0.05263157894736842,0,0,7,14,normal,false,3,18,414,3460,1950,0,0,false,false,false,0,0,5824,38,0,
24,tempted_1_25,2204,30,0,budget,0,60,true,4,278,58,104,0.5,0.5,0,0,0,5,11,normal,false,4,11,714,1490,0,0,0,false,false,true,0,0,2204,30,0,
25,tempted_1_25,8761,49,19,budget,1,100,true,4,1035,143,208,0.2857142857142857,0.40816326530612246,0.14285714285714285,0.061224489795918366,0.10204081632653061,9,7,crash,false,9,21,686,2560,1720,1875,1920,false,true,false,1890,5,6871,44,1,9
26,tempted_1_25,5172,32,2,budget,0,78,true,4,510,93,183,0.25,0.65625,0.09375,0,0,5,11,normal,false,3,16,827,3655,690,0,0,false,false,false,0,0,5172,32,0,
27,tempted_1_25,27650,107,77,budget,3,100,false,4,2920,354,417,0,0.5514018691588785,0.24299065420560748,0.06542056074766354,0.14018691588785046,25,2,normal,false,6,55,0,5375,6330,3345,12600,false,true,false,11500,15,16150,92,3,2|12|4
28,tempted_1_25,2732,30,0,budget,0,59,true,3,400,69,107,0.26666666666666666,0.7333333333333333,0,0,0,3,15,normal,false,8,10,352,2380,0,0,0,false,false,false,0,0,2732,30,0,
29,tempted_1_25,5650,36,6,budget,0,88,true,5,725,117,179,0.3611111111111111,0.5277777777777778,0.08333333333333333,0.027777777777777776,0,6,2,crash,false,5,18,640,3325,1100,585,0,false,false,false,0,0,5650,36,0,
30,tempted_1_25,3456,30,0,budget,0,60,true,4,420,89,141,0.1,0.9,0,0,0,1,22,normal,false,6,11,651,2805,0,0,0,false,false,false,0,0,3456,30,0,
31,tempted_1_25,5191,34,4,budget,0,81,true,5,1040,112,163,0.14705882352941177,0.8235294117647058,0.029411764705882353,0,0,3,9,normal,false,7,15,266,4205,720,0,0,false,false,false,0,0,5191,34,0,
32,tempted_1_25,3882,32,2,budget,0,75,true,4,445,92,143,0.25,0.75,0,0,0,5,17,normal,false,8,11,532,2990,360,0,0,false,false,false,0,0,3882,32,0,
33,tempted_1_25,1215,27,0,lock,0,51,true,2,135,38,69,0.5925925925925926,0.4074074074074074,0,0,0,3,11,normal,false,7,8,360,855,0,0,0,false,false,true,0,0,1215,27,0,
34,tempted_1_25,750,13,2,lock,0,70,false,2,120,27,30,0,1,0,0,0,1,10,normal,false,5,2,0,750,0,0,0,false,false,false,0,0,750,13,0,
35,tempted_1_25,2375,18,4,lock,0,83,false,5,585,48,61,0,0.7777777777777778,0.2222222222222222,0,0,1,5,normal,false,5,7,0,1985,390,0,0,false,false,false,0,0,2375,18,0,
36,tempted_1_25,4744,38,8,budget,0,92,true,4,905,100,169,0.2631578947368421,0.6578947368421053,0.07894736842105263,0,0,9,1,normal,false,8,16,449,3695,330,270,0,true,false,true,0,0,4744,38,0,
37,tempted_1_25,8795,54,24,budget,0,94,true,6,1340,136,201,0.018518518518518517,0.7962962962962963,0.1111111111111111,0.07407407407407407,0,8,9,crash,false,14,18,0,3910,3280,1605,0,true,false,false,0,0,8795,54,0,
38,tempted_1_25,3049,30,0,budget,0,50,true,3,565,69,152,0.5333333333333333,0.4666666666666667,0,0,0,6,7,normal,false,6,12,1094,1955,0,0,0,false,false,false,0,0,3049,30,0,
39,tempted_1_25,1918,30,0,budget,0,68,true,3,200,66,104,0.36666666666666664,0.6333333333333333,0,0,0,2,9,normal,false,7,10,638,1280,0,0,0,false,false,false,0,0,1918,30,0,
40,tempted_1_25,8813,40,10,budget,0,94,true,5,1310,149,221,0.125,0.75,0.1,0.025,0,7,11,normal,false,3,21,403,5450,2780,180,0,true,false,true,0,0,8813,40,0,
41,tempted_1_25,4761,36,6,budget,0,84,true,4,470,103,149,0.08333333333333333,0.8333333333333334,0.08333333333333333,0,0,5,6,normal,false,4,14,241,3680,840,0,0,false,false,false,0,0,4761,36,0,
42,tempted_1_25,4200,36,6,budget,0,87,true,3,390,86,135,0.19444444444444445,0.75,0.05555555555555555,0,0,5,19,normal,false,6,15,250,3020,660,270,0,false,false,true,0,0,4200,36,0,
43,tempted_1_25,2449,30,0,budget,0,53,true,3,425,73,111,0.23333333333333334,0.7666666666666667,0,0,0,3,13,normal,false,4,11,384,2065,0,0,0,false,false,false,0,0,2449,30,0,
44,tempted_1_25,3741,30,0,budget,0,63,true,4,690,86,128,0.2,0.8,0,0,0,1,22,normal,false,5,12,206,3535,0,0,0,false,false,false,0,0,3741,30,0,
45,tempted_1_25,4425,40,10,budget,0,71,false,5,620,114,144,0,1,0,0,0,5,9,normal,false,5,21,0,4425,0,0,0,false,false,true,0,0,4425,40,0,
46,tempted_1_25,2355,30,0,budget,0,53,true,3,375,69,129,0.6333333333333333,0.36666666666666664,0,0,0,7,5,normal,false,4,11,945,1410,0,0,0,false,false,true,0,0,2355,30,0,
47,tempted_1_25,4598,34,4,budget,0,77,true,4,760,96,148,0.08823529411764706,0.8823529411764706,0.029411764705882353,0,0,3,13,crash,false,4,16,78,3800,720,0,0,false,false,false,0,0,4598,34,0,
48,tempted_1_25,8575,58,28,budget,0,87,true,4,910,180,241,0.034482758620689655,0.8103448275862069,0.15517241379310345,0,0,13,5,normal,false,5,31,35,5170,3370,0,0,false,false,true,0,0,8575,58,0,
49,tempted_1_25,3329,30,0,budget,0,63,true,5,325,80,126,0.13333333333333333,0.8666666666666667,0,0,0,2,17,normal,false,6,13,399,2930,0,0,0,false,false,false,0,0,3329,30,0,
50,tempted_1_25,27643,92,62,budget,4,100,true,6,3920,275,393,0.021739130434782608,0.5217391304347826,0.17391304347826086,0.06521739130434782,0.21739130434782608,19,2,normal,false,5,41,333,4940,3680,5910,12780,false,true,true,15460,20,12183,72,3,2|2|2
51,tempted_1_25,10770,45,15,budget,1,100,false,6,2010,156,194,0,0.7111111111111111,0.15555555555555556,0.022222222222222223,0.1111111111111111,4,6,normal,false,3,26,0,4435,2880,135,3320,false,true,false,3140,5,7630,40,1,6
52,tempted_1_25,4715,36,6,budget,0,93,true,5,645,104,139,0.027777777777777776,0.8055555555555556,0.1388888888888889,0.027777777777777776,0,4,8,normal,false,5,15,60,3580,940,135,0,true,false,false,0,0,4715,36,0,
53,tempted_1_25,13048,53,23,budget,1,100,true,6,2655,212,269,0.09433962264150944,0.6792452830188679,0.11320754716981132,0.018867924528301886,0.09433962264150944,11,7,crash,false,4,26,318,6645,1350,3195,1540,false,true,true,3475,5,9573,48,1,2
54,tempted_1_25,4300,26,8,lock,0,96,true,5,795,78,112,0.038461538461538464,0.8846153846153846,0.038461538461538464,0.038461538461538464,0,4,3,normal,false,4,14,65,3170,840,225,0,true,true,false,0,0,4300,26,0,
55,tempted_1_25,8558,54,24,budget,0,86,true,5,870,173,229,0.037037037037037035,0.8148148148148148,0.14814814814814814,0,0,10,1,normal,false,5,22,283,5815,2460,0,0,false,false,true,0,0,8558,54,0,
56,tempted_1_25,2533,30,0,budget,0,56,true,3,275,64,118,0.3,0.7,0,0,0,5,5,normal,false,4,14,468,2065,0,0,0,false,false,false,0,0,2533,30,0,
57,tempted_1_25,9651,48,18,budget,2,100,true,4,1440,143,179,0.0625,0.5625,0.10416666666666667,0.0625,0.20833333333333334,6,28,normal,false,7,20,146,3560,750,675,4520,false,false,true,3880,10,5771,38,2,2|7
58,tempted_1_25,3715,32,2,budget,0,71,true,4,615,86,142,0.28125,0.71875,0,0,0,3,10,crash,false,7,11,485,3230,0,0,0,false,false,true,0,0,3715,32,0,
59,tempted_1_25,11888,45,15,budget,1,100,true,6,2970,153,208,0.022222222222222223,0.7555555555555555,0.1111111111111111,0,0.1111111111111111,5,6,normal,false,9,14,83,4635,1920,2610,2640,false,true,false,3810,5,8078,40,0,
60,tempted_1_25,8523,56,26,budget,0,88,true,4,1270,148,222,0.08928571428571429,0.6964285714285714,0.19642857142857142,0.017857142857142856,0,14,6,normal,false,6,28,228,3725,3760,810,0,false,false,true,0,0,8523,56,0,
61,tempted_1_25,4543,36,6,budget,0,73,true,4,500,99,184,0.3611111111111111,0.6111111111111112,0.027777777777777776,0,0,8,5,crash,false,5,17,888,3295,360,0,0,false,false,false,0,0,4543,36,0,
62,tempted_1_25,3565,32,2,budget,0,76,true,4,455,92,118,0.0625,0.90625,0.03125,0,0,3,13,normal,false,10,16,30,3415,120,0,0,false,false,false,0,0,3565,32,0,
63,tempted_1_25,7961,44,14,budget,0,96,true,5,1200,133,193,0.1590909090909091,0.6590909090909091,0.1590909090909091,0.022727272727272728,0,9,9,crash,false,4,23,171,4820,1890,1080,0,true,true,false,0,0,7961,44,0,
64,tempted_1_25,2774,30,0,budget,0,50,true,2,320,77,132,0.4,0.6,0,0,0,4,4,crash,false,5,9,454,2320,0,0,0,false,false,false,0,0,2774,30,0,
65,tempted_1_25,14095,64,34,budget,2,100,true,5,1695,204,266,0,0.59375,0.25,0,0.15625,10,20,normal,false,6,36,120,3850,2970,2475,4680,false,true,false,4620,10,9475,54,2,5|2
66,tempted_1_25,8848,51,21,budget,1,100,true,5,975,147,179,0.058823529411764705,0.5490196078431373,0.23529411764705882,0.058823529411764705,0.09803921568627451,9,2,normal,false,7,25,448,2595,2360,1485,1960,false,true,false,1960,5,6888,46,1,8
67,tempted_1_25,2531,30,0,budget,0,53,true,4,223,74,110,0.13333333333333333,0.8666666666666667,0,0,0,2,20,normal,false,5,10,406,2125,0,0,0,false,false,true,0,0,2531,30,0,
68,tempted_1_25,11798,47,17,budget,1,100,true,5,1620,156,232,0.0425531914893617,0.723404255319149,0.10638297872340426,0.02127659574468085,0.10638297872340426,7,20,normal,false,12,24,188,5275,1620,855,3860,false,true,false,3680,5,8118,42,1,4
69,tempted_1_25,3190,30,0,budget,0,63,true,4,480,78,111,0.16666666666666666,0.8333333333333334,0,0,0,5,6,normal,false,6,12,170,3020,0,0,0,false,false,false,0,0,3190,30,0,
70,tempted_1_25,820,8,0,lock,0,58,false,3,350,23,27,0,1,0,0,0,0,-1,normal,false,5,2,0,820,0,0,0,false,false,true,0,0,820,8,0,
71,tempted_1_25,4348,32,2,budget,0,74,true,5,1545,74,150,0.1875,0.78125,0.03125,0,0,4,1,crash,false,8,13,548,3710,90,0,0,false,false,false,0,0,4348,32,0,
72,tempted_1_25,5190,28,16,lock,0,85,false,7,1390,95,121,0,0.9285714285714286,0.07142857142857142,0,0,8,2,keto,false,7,14,0,3450,1740,0,0,false,false,true,0,0,5190,28,0,
73,tempted_1_25,3981,30,0,budget,0,62,true,4,425,98,151,0.26666666666666666,0.7333333333333333,0,0,0,2,16,normal,false,6,11,396,3585,0,0,0,false,false,false,0,0,3981,30,0,
74,tempted_1_25,2344,30,0,budget,0,50,true,5,376,55,117,0.4666666666666667,0.5333333333333333,0,0,0,4,5,crash,false,4,9,814,1530,0,0,0,false,false,true,0,0,2344,30,0,
75,tempted_1_25,9900,43,13,budget,1,100,true,4,2000,155,191,0.046511627906976744,0.7674418604651163,0.046511627906976744,0.023255813953488372,0.11627906976744186,7,5,normal,false,6,19,150,4030,1070,270,4380,false,false,false,2650,5,7250,38,1,3
76,tempted_1_25,24486,78,48,budget,2,100,true,8,5750,259,351,0.05128205128205128,0.6923076923076923,0.11538461538461539,0.01282051282051282,0.1282051282051282,18,12,normal,false,6,39,271,6295,9640,4140,4140,false,false,false,9910,10,14576,68,1,3
77,tempted_1_25,5454,36,6,budget,0,79,true,6,1470,107,167,0.2222222222222222,0.7777777777777778,0,0,0,7,1,normal,false,6,17,424,4040,990,0,0,false,false,true,0,0,5454,36,0,
78,tempted_1_25,8933,49,19,budget,1,100,true,6,1115,182,241,0.12244897959183673,0.6938775510204082,0.061224489795918366,0.02040816326530612,0.10204081632653061,7,13,normal,false,3,26,638,5680,780,495,1340,false,false,true,1330,5,7603,44,0,
79,tempted_1_25,9091,47,17,budget,1,100,true,5,1340,140,201,0.1276595744680851,0.6382978723404256,0.1276595744680851,0,0.10638297872340426,6,1,crash,false,6,17,196,4895,1360,540,2100,false,false,false,2060,5,7031,42,1,2
80,tempted_1_25,19382,76,46,budget,2,100,true,6,2180,265,352,0.09210526315789473,0.5526315789473685,0.15789473684210525,0.06578947368421052,0.13157894736842105,19,14,normal,false,5,40,467,6685,3430,1800,7000,false,true,false,5030,10,14352,66,2,4|2
81,tempted_1_25,3845,32,2,budget,0,80,false,4,450,87,118,0,0.96875,0.03125,0,0,1,29,normal,false,6,12,0,3755,90,0,0,false,false,false,0,0,3845,32,0,
82,tempted_1_25,3410,32,2,budget,0,74,true,5,980,75,142,0.46875,0.53125,0,0,0,3,1,crash,false,4,12,780,2450,180,0,0,false,false,true,0,0,3410,32,0,
83,tempted_1_25,4341,30,0,budget,0,56,true,5,525,99,148,0.26666666666666666,0.7333333333333333,0,0,0,4,5,normal,false,4,14,466,3875,0,0,0,false,false,false,0,0,4341,30,0,
84,tempted_1_25,2672,30,0,budget,0,62,true,4,530,72,117,0.4666666666666667,0.5333333333333333,0,0,0,2,20,normal,false,5,10,807,1865,0,0,0,false,false,false,0,0,2672,30,0,
85,tempted_1_25,5237,30,0,budget,0,51,true,5,845,98,177,0.3333333333333333,0.6666666666666666,0,0,0,4,7,crash,false,5,12,542,4695,0,0,0,false,false,false,0,0,5237,30,0,
86,tempted_1_25,4459,34,4,budget,0,94,true,4,680,87,151,0.38235294117647056,0.5882352941176471,0,0.029411764705882353,0,4,6,crash,false,7,12,354,3190,600,315,0,true,false,false,0,0,4459,34,0,
87,tempted_1_25,3176,30,0,budget,0,51,true,4,560,82,131,0.4,0.6,0,0,0,4,7,crash,false,4,16,591,2585,0,0,0,false,false,true,0,0,3176,30,0,
88,tempted_1_25,6961,50,20,budget,0,91,true,4,935,130,183,0.1,0.66,0.24,0,0,9,9,normal,false,5,24,146,3540,2420,855,0,true,false,true,0,0,6961,50,0,
89,tempted_1_25,3295,32,2,budget,0,84,false,5,870,76,101,0,0.96875,0.03125,0,0,1,28,normal,false,8,9,0,2995,300,0,0,false,false,false,0,0,3295,32,0,
90,tempted_1_25,3426,32,2,budget,0,72,true,4,860,64,133,0.375,0.625,0,0,0,4,2,crash,false,5,11,736,1940,750,0,0,false,false,false,0,0,3426,32,0,
91,tempted_1_25,3571,30,0,budget,0,50,true,4,470,77,140,0.43333333333333335,0.5666666666666667,0,0,0,6,5,normal,false,6,11,486,3085,0,0,0,false,false,true,0,0,3571,30,0,
92,tempted_1_25,3445,30,0,budget,0,50,true,4,450,92,164,0.5666666666666667,0.43333333333333335,0,0,0,5,6,normal,false,3,15,975,2470,0,0,0,false,false,true,0,0,3445,30,0,
93,tempted_1_25,3859,30,0,budget,0,59,true,5,830,90,141,0.3333333333333333,0.6666666666666666,0,0,0,4,9,normal,false,5,13,509,3350,0,0,0,false,false,true,0,0,3859,30,0,
94,tempted_1_25,12553,59,29,budget,1,100,true,5,2430,192,236,0.01694915254237288,0.711864406779661,0.1694915254237288,0.01694915254237288,0.0847457627118644,9,2,normal,false,10,28,173,4935,1780,2565,3100,false,false,true,3430,5,9123,54,1,3
95,tempted_1_25,3203,36,6,budget,0,92,true,3,340,78,133,0.2777777777777778,0.6388888888888888,0.05555555555555555,0.027777777777777776,0,6,11,crash,false,6,16,408,2280,380,135,0,true,false,false,0,0,3203,36,0,
96,tempted_1_25,6429,38,8,budget,0,82,true,4,960,113,174,0.13157894736842105,0.7368421052631579,0.13157894736842105,0,0,5,5,crash,false,6,16,179,3380,2870,0,0,false,false,false,0,0,6429,38,0,
97,tempted_1_25,7402,40,10,budget,0,96,true,5,915,147,229,0.275,0.55,0.125,0.05,0,8,4,crash,false,6,19,687,4960,1440,315,0,true,true,false,0,0,7402,40,0,
98,tempted_1_25,4528,32,2,budget,0,74,true,4,515,103,162,0.1875,0.78125,0.03125,0,0,4,5,crash,false,6,17,383,4055,90,0,0,false,false,false,0,0,4528,32,0,
99,tempted_1_25,2726,32,2,budget,0,70,true,3,440,75,121,0.25,0.75,0,0,0,4,1,crash,false,5,15,301,2425,0,0,0,false,false,true,0,0,2726,32,0,
100,tempted_1_25,6068,40,10,budget,0,81,true,5,740,140,182,0.05,0.9,0.05,0,0,5,12,normal,false,5,21,173,5035,860,0,0,false,false,false,0,0,6068,40,0,
101,tempted_1_25,4465,36,6,budget,0,88,true,4,610,111,172,0.3611111111111111,0.5833333333333334,0.027777777777777776,0.027777777777777776,0,6,2,normal,false,5,15,605,3335,390,135,0,false,false,true,0,0,4465,36,0,
102,tempted_1_25,2961,30,0,budget,0,61,true,5,555,82,124,0.4,0.6,0,0,0,3,11,normal,false,5,11,781,2180,0,0,0,false,false,false,0,0,2961,30,0,
103,tempted_1_25,3994,30,0,budget,0,63,true,3,480,93,154,0.26666666666666666,0.7333333333333333,0,0,0,2,27,normal,false,5,12,549,3445,0,0,0,false,false,true,0,0,3994,30,0,
104,tempted_1_25,18205,64,34,budget,2,100,true,4,2800,224,302,0.03125,0.625,0.140625,0.046875,0.15625,13,9,normal,false,6,32,340,4500,3240,1365,8760,false,true,false,7100,10,11105,54,2,5|3
105,tempted_1_25,5083,36,6,budget,0,89,true,5,630,115,152,0.05555555555555555,0.8888888888888888,0.027777777777777776,0.027777777777777776,0,4,16,normal,false,5,16,113,4125,530,315,0,false,false,false,0,0,5083,36,0,
106,tempted_1_25,11160,44,14,budget,0,96,false,5,1710,174,229,0,0.7272727272727273,0.22727272727272727,0.045454545454545456,0,6,8,normal,false,5,20,0,4960,4520,1680,0,true,true,false,0,0,11160,44,0,
107,tempted_1_25,3308,30,0,budget,0,66,true,3,310,85,129,0.13333333333333333,0.8666666666666667,0,0,0,3,16,normal,false,3,15,183,3125,0,0,0,false,false,false,0,0,3308,30,0,
108,tempted_1_25,5100,36,6,budget,0,82,true,4,690,117,149,0,0.9166666666666666,0.08333333333333333,0,0,3,1,normal,false,12,12,60,3990,1050,0,0,false,false,false,0,0,5100,36,0,
109,tempted_1_25,4236,30,0,budget,0,60,true,4,470,106,150,0.13333333333333333,0.8666666666666667,0,0,0,2,12,normal,false,4,14,366,3870,0,0,0,false,false,true,0,0,4236,30,0,
110,tempted_1_25,2308,30,0,budget,0,64,true,4,420,51,97,0.3333333333333333,0.6666666666666666,0,0,0,3,12,normal,false,6,8,333,1975,0,0,0,false,false,true,0,0,2308,30,0,
111,tempted_1_25,4516,36,6,budget,0,96,true,3,420,103,153,0.1111111111111111,0.8055555555555556,0.08333333333333333,0,0,4,5,normal,false,5,14,351,3295,600,270,0,true,true,true,0,0,4516,36,0,
112,tempted_1_25,13889,41,11,budget,1,100,true,11,9410,101,186,0.14634146341463414,0.6829268292682927,0.04878048780487805,0,0.12195121951219512,3,5,crash,false,9,14,484,3040,2610,4095,3660,false,false,false,10310,5,3579,36,0,
113,tempted_1_25,2988,32,2,budget,0,76,true,4,435,75,115,0.1875,0.8125,0,0,0,2,7,crash,false,9,13,313,2315,360,0,0,false,false,false,0,0,2988,32,0,
114,tempted_1_25,2873,32,2,budget,0,70,true,3,375,76,124,0.125,0.875,0,0,0,2,14,crash,false,5,13,398,2205,270,0,0,false,false,false,0,0,2873,32,0,
115,tempted_1_25,3479,30,0,budget,0,50,true,4,685,80,146,0.5666666666666667,0.43333333333333335,0,0,0,5,3,normal,false,4,13,979,2500,0,0,0,false,false,false,0,0,3479,30,0,
116,tempted_1_25,5643,36,6,budget,0,79,true,4,570,126,176,0.08333333333333333,0.8888888888888888,0.027777777777777776,0,0,4,7,normal,false,4,16,118,5075,450,0,0,false,false,true,0,0,5643,36,0,
117,tempted_1_25,5254,40,10,budget,0,83,true,4,308,133,180,0.1,0.825,0.075,0,0,7,6,normal,false,5,17,414,3930,910,0,0,false,false,true,0,0,5254,40,0,
118,tempted_1_25,17518,53,23,budget,1,100,true,8,7560,176,253,0.18867924528301888,0.5471698113207547,0.09433962264150944,0.07547169811320754,0.09433962264150944,8,3,normal,false,7,24,998,3965,1450,5385,5720,false,true,false,9960,5,7558,48,0,
119,tempted_1_25,4463,30,0,budget,0,52,true,4,555,97,142,0.1,0.9,0,0,0,2,6,normal,false,5,11,263,4200,0,0,0,false,false,true,0,0,4463,30,0,
120,tempted_1_25,4699,36,6,budget,0,86,true,6,1113,94,151,0.25,0.6388888888888888,0.1111111111111111,0,0,7,9,normal,false,6,15,514,3105,1080,0,0,false,false,true,0,0,4699,36,0,
121,tempted_1_25,3204,32,2,budget,0,70,true,5,570,72,114,0.21875,0.78125,0,0,0,4,2,crash,false,5,10,149,3055,0,0,0,false,false,false,0,0,3204,32,0,
122,tempted_1_25,2630,34,4,budget,0,73,true,3,375,61,116,0.5,0.47058823529411764,0.029411764705882353,0,0,7,3,crash,false,7,12,440,1770,420,0,0,false,false,false,0,0,2630,34,0,
123,tempted_1_25,9305,41,11,budget,1,100,true,5,1200,132,182,0.0975609756097561,0.6829268292682927,0.0975609756097561,0,0.12195121951219512,8,10,normal,false,5,18,175,4070,1140,0,3920,false,false,false,3620,5,5685,36,1,2
124,tempted_1_25,4290,36,6,budget,0,83,true,4,405,93,131,0.05555555555555555,0.9166666666666666,0.027777777777777776,0,0,5,8,normal,false,4,18,85,3905,300,0,0,false,false,true,0,0,4290,36,0,
125,tempted_1_25,2248,30,0,budget,0,66,true,3,260,55,112,0.3333333333333333,0.6666666666666666,0,0,0,2,13,crash,false,6,10,358,1890,0,0,0,false,false,false,0,0,2248,30,0,
126,tempted_1_25,3091,30,0,budget,0,67,true,4,480,77,108,0.16666666666666666,0.8333333333333334,0,0,0,4,5,normal,false,3,13,286,2805,0,0,0,false,false,true,0,0,3091,30,0,
127,tempted_1_25,3763,30,0,budget,0,50,true,5,1155,70,146,0.5333333333333333,0.4666666666666667,0,0,0,3,4,crash,false,7,9,913,2850,0,0,0,false,false,false,0,0,3763,30,0,
128,tempted_1_25,5833,30,0,budget,0,65,true,6,1350,98,171,0.3,0.7,0,0,0,3,12,normal,false,7,15,303,5530,0,0,0,false,false,true,0,0,5833,30,0,
129,tempted_1_25,3268,30,0,budget,0,51,true,5,668,68,113,0.3,0.7,0,0,0,4,7,normal,false,6,10,558,2710,0,0,0,false,false,false,0,0,3268,30,0,
130,tempted_1_25,10330,55,25,budget,1,100,true,4,1680,155,223,0.12727272727272726,0.6545454545454545,0.10909090909090909,0.01818181818181818,0.09090909090909091,9,13,crash,false,11,23,205,3805,2050,270,4000,false,false,false,4140,5,6190,50,0,
131,tempted_1_25,6904,42,12,budget,0,82,true,5,1720,129,183,0.14285714285714285,0.8095238095238095,0.047619047619047616,0,0,8,2,normal,false,5,15,174,4310,2420,0,0,false,false,false,0,0,6904,42,0,
