seed,bot,score,moves,movesEarned,endReason,frenzies,peakMeter,crashed,maxCombo,bestMovePts,proteinTiles,carbTiles,pctCrash,pctNormal,pctKeto,pctDeep,pctFrenzy,tierUpsSeen,firstTierUpMove,endState,endedWithin5OfFrenzy,longestDryGap,rewardEvents,ptsCrash,ptsNormal,ptsKeto,ptsDeep,ptsFrenzy,nearMissNoFrenzy,fellBackWithoutFrenzy,lastMoveWasReward,ptsInFrenzy,movesInFrenzy,ptsOutside,movesOutside,climbCount,climbLengths
32,tempted_2_0,3810,30,0,budget,0,62,false,5,1030,81,128,0,1,0,0,0,0,-1,normal,false,5,12,0,3810,0,0,0,false,false,true,0,0,3810,30,0,
33,tempted_2_0,3006,30,0,budget,0,67,true,3,440,72,123,0.26666666666666666,0.7333333333333333,0,0,0,4,11,crash,false,3,14,416,2590,0,0,0,false,false,false,0,0,3006,30,0,
34,tempted_2_0,14036,58,28,budget,2,100,true,6,2985,166,243,0.1896551724137931,0.5172413793103449,0.06896551724137931,0.05172413793103448,0.1724137931034483,9,6,crash,false,5,30,796,3435,3490,675,5640,false,false,false,6015,10,8021,48,2,2|3
35,tempted_2_0,9745,46,16,budget,0,90,true,5,1150,161,236,0.021739130434782608,0.9347826086956522,0.043478260869565216,0,0,8,5,normal,false,4,23,15,7000,2190,540,0,true,false,true,0,0,9745,46,0,
36,tempted_2_0,6247,38,8,budget,0,92,true,7,1193,119,181,0.21052631578947367,0.7105263157894737,0.07894736842105263,0,0,6,1,normal,false,4,17,802,4845,330,270,0,true,false,false,0,0,6247,38,0,
37,tempted_2_0,5675,40,10,budget,0,90,false,7,1480,122,150,0,0.9,0.075,0.025,0,4,10,normal,false,8,16,0,4865,540,270,0,true,false,false,0,0,5675,40,0,
38,tempted_2_0,3048,30,0,budget,0,50,true,4,570,62,135,0.3,0.7,0,0,0,4,18,normal,false,3,12,663,2385,0,0,0,false,false,true,0,0,3048,30,0,
39,tempted_2_0,2661,32,2,budget,0,79,true,5,438,78,133,0.4375,0.53125,0.03125,0,0,4,3,crash,false,5,13,1001,1510,150,0,0,false,false,false,0,0,2661,32,0,
40,tempted_2_0,3876,32,2,budget,0,83,true,6,1005,71,117,0.15625,0.71875,0.125,0,0,3,4,normal,false,5,14,151,3245,480,0,0,false,false,true,0,0,3876,32,0,
41,tempted_2_0,12217,62,32,budget,0,94,true,6,2200,191,298,0.16129032258064516,0.532258064516129,0.25806451612903225,0.04838709677419355,0,18,3,normal,false,6,36,727,3960,5220,2310,0,true,false,true,0,0,12217,62,0,
42,tempted_2_0,7680,46,16,budget,0,77,true,5,930,129,200,0,0.8913043478260869,0.10869565217391304,0,0,8,2,normal,false,4,25,30,6930,720,0,0,false,false,false,0,0,7680,46,0,
43,tempted_2_0,3675,30,0,budget,0,62,true,3,770,91,143,0.23333333333333334,0.7666666666666667,0,0,0,2,25,normal,false,5,11,245,3430,0,0,0,false,false,false,0,0,3675,30,0,
44,tempted_2_0,2785,30,0,budget,0,67,true,4,380,68,115,0.2,0.8,0,0,0,1,26,crash,false,4,13,410,2375,0,0,0,false,false,false,0,0,2785,30,0,
45,tempted_2_0,15560,56,26,budget,2,100,true,5,3840,175,237,0.07142857142857142,0.6428571428571429,0.08928571428571429,0.017857142857142856,0.17857142857142858,11,2,normal,false,4,27,140,4720,2690,90,7920,false,false,false,7530,10,8030,46,1,3
46,tempted_2_0,3540,30,0,budget,0,53,true,4,600,72,132,0.26666666666666666,0.7333333333333333,0,0,0,6,3,normal,false,4,14,315,3225,0,0,0,false,false,true,0,0,3540,30,0,
47,tempted_2_0,18790,51,37,lock,1,100,false,6,4205,162,219,0,0.5098039215686274,0.35294117647058826,0.0392156862745098,0.09803921568627451,16,3,normal,false,8,28,0,1805,4330,7335,5320,false,true,false,4780,5,14010,46,1,2
48,tempted_2_0,7405,45,15,budget,1,100,false,3,1040,124,163,0,0.7777777777777778,0.08888888888888889,0.022222222222222223,0.1111111111111111,5,5,normal,false,10,16,0,3495,650,960,2300,false,false,true,2280,5,5125,40,1,2
49,tempted_2_0,4995,30,0,budget,0,62,true,5,775,91,158,0.13333333333333333,0.8666666666666667,0,0,0,2,15,crash,false,5,10,65,4930,0,0,0,false,false,false,0,0,4995,30,0,
50,tempted_2_0,7530,58,28,budget,0,91,false,4,855,149,181,0,0.7241379310344828,0.22413793103448276,0.05172413793103448,0,13,2,normal,false,10,27,0,3755,2200,1575,0,true,false,false,0,0,7530,58,0,
51,tempted_2_0,11178,61,31,budget,1,100,true,4,1080,186,245,0.16393442622950818,0.45901639344262296,0.19672131147540983,0.09836065573770492,0.08196721311475409,15,3,normal,false,5,34,473,3760,2090,2595,2260,false,true,true,2500,5,8678,56,1,3
52,tempted_2_0,14530,64,34,budget,2,100,true,4,1040,189,271,0.03125,0.578125,0.1875,0.046875,0.15625,16,3,normal,false,5,35,30,4555,3740,1545,4660,false,false,true,3790,10,10740,54,2,3|3
53,tempted_2_0,12885,61,31,budget,1,100,true,6,1515,190,248,0.01639344262295082,0.6885245901639344,0.18032786885245902,0.03278688524590164,0.08196721311475409,13,11,normal,false,6,32,90,4665,5000,930,2200,false,false,true,2080,5,10805,56,1,3
54,tempted_2_0,5550,21,13,lock,1,100,false,4,1260,56,78,0,0.42857142857142855,0.2857142857142857,0.047619047619047616,0.23809523809523808,4,2,normal,false,4,10,0,1130,1300,1080,2040,false,true,false,2400,5,3150,16,1,2
55,tempted_2_0,21215,81,51,budget,3,100,true,5,2165,219,304,0.012345679012345678,0.5308641975308642,0.2222222222222222,0.04938271604938271,0.18518518518518517,21,1,normal,false,7,43,30,3490,3920,3915,9860,false,true,true,10015,15,11200,66,3,3|3|5
56,tempted_2_0,4226,34,4,budget,0,80,true,4,495,99,157,0.17647058823529413,0.8235294117647058,0,0,0,4,5,normal,false,5,13,651,3215,360,0,0,false,false,false,0,0,4226,34,0,
57,tempted_2_0,9900,49,19,budget,1,100,false,5,1980,146,192,0,0.7346938775510204,0.08163265306122448,0.08163265306122448,0.10204081632653061,8,9,normal,false,6,24,0,4470,1590,2340,1500,false,true,true,1560,5,8340,44,1,6
58,tempted_2_0,5420,32,2,budget,0,70,true,7,1750,94,165,0.34375,0.65625,0,0,0,2,5,crash,false,6,10,535,4885,0,0,0,false,false,false,0,0,5420,32,0,
59,tempted_2_0,4850,33,19,lock,1,100,false,5,825,79,111,0,0.6666666666666666,0.12121212121212122,0.06060606060606061,0.15151515151515152,6,3,normal,false,3,19,0,2650,630,270,1300,false,true,true,1230,5,3620,28,1,4
60,tempted_2_0,12529,50,20,budget,2,100,true,5,2640,153,228,0.2,0.38,0.22,0,0.2,7,5,normal,false,3,24,564,4045,1340,540,6040,false,false,true,6300,10,6229,40,2,3|3
61,tempted_2_0,4484,36,6,budget,0,84,true,3,365,96,161,0.2777777777777778,0.6388888888888888,0.08333333333333333,0,0,6,8,normal,false,4,18,569,3015,900,0,0,false,false,true,0,0,4484,36,0,
62,tempted_2_0,4680,32,2,budget,0,84,false,4,705,99,126,0,0.90625,0.09375,0,0,1,2,normal,false,6,16,0,4230,450,0,0,false,false,false,0,0,4680,32,0,
63,tempted_2_0,10728,53,23,budget,1,100,true,6,1910,150,223,0.07547169811320754,0.6792452830188679,0.1320754716981132,0.018867924528301886,0.09433962264150944,10,1,crash,false,5,24,143,4225,2080,2520,1760,false,false,true,1010,5,9718,48,1,3
64,tempted_2_0,2653,30,0,budget,0,69,true,3,315,69,100,0.03333333333333333,0.9666666666666667,0,0,0,1,9,normal,false,5,12,148,2505,0,0,0,false,false,false,0,0,2653,30,0,
65,tempted_2_0,10100,59,29,budget,1,100,false,5,1290,174,223,0,0.711864406779661,0.1694915254237288,0.03389830508474576,0.0847457627118644,11,7,normal,false,5,25,0,5520,1700,1740,1140,false,true,false,1540,5,8560,54,1,4
66,tempted_2_0,14205,65,35,budget,3,100,true,5,1400,191,241,0.03076923076923077,0.5692307692307692,0.09230769230769231,0.07692307692307693,0.23076923076923078,13,2,normal,false,6,32,45,3870,2230,540,7520,false,true,false,5750,15,8455,50,3,3|4|5
67,tempted_2_0,4880,38,8,budget,0,83,false,4,510,109,152,0,0.9473684210526315,0.05263157894736842,0,0,4,5,normal,false,4,21,0,4250,630,0,0,false,false,true,0,0,4880,38,0,
68,tempted_2_0,8865,48,18,budget,0,96,true,4,825,147,223,0.08333333333333333,0.7291666666666666,0.14583333333333334,0.041666666666666664,0,8,5,crash,false,8,20,340,4820,2220,1485,0,true,true,false,0,0,8865,48,0,
69,tempted_2_0,4035,30,0,budget,0,56,true,7,1230,86,126,0.03333333333333333,0.9666666666666667,0,0,0,1,6,normal,false,4,14,15,4020,0,0,0,false,false,true,0,0,4035,30,0,
70,tempted_2_0,4905,30,0,budget,0,61,true,6,660,94,162,0.2,0.8,0,0,0,1,19,crash,false,5,11,715,4190,0,0,0,false,false,false,0,0,4905,30,0,
71,tempted_2_0,5595,34,4,budget,0,76,true,5,1010,91,182,0.058823529411764705,0.8823529411764706,0.058823529411764705,0,0,4,1,normal,false,5,18,60,5265,270,0,0,false,false,true,0,0,5595,34,0,
72,tempted_2_0,10218,47,17,budget,1,100,true,7,1390,164,215,0.06382978723404255,0.7446808510638298,0.0851063829787234,0,0.10638297872340426,6,2,crash,false,11,22,158,5590,1370,180,2920,false,false,true,2340,5,7878,42,1,2
73,tempted_2_0,5005,30,0,budget,0,67,true,5,1235,95,148,0.03333333333333333,0.9666666666666667,0,0,0,1,17,normal,false,9,12,210,4795,0,0,0,false,false,false,0,0,5005,30,0,
74,tempted_2_0,3546,30,0,budget,0,65,true,6,870,72,123,0.2,0.8,0,0,0,2,14,normal,false,6,11,421,3125,0,0,0,false,false,false,0,0,3546,30,0,
75,tempted_2_0,7673,41,11,budget,1,100,true,4,1200,128,169,0.0975609756097561,0.6097560975609756,0.14634146341463414,0.024390243902439025,0.12195121951219512,6,4,normal,false,7,19,128,3900,510,1035,2100,false,true,true,2510,5,5163,36,0,
76,tempted_2_0,6926,39,9,budget,1,100,true,5,1380,115,158,0.10256410256410256,0.6923076923076923,0.05128205128205128,0.02564102564102564,0.1282051282051282,3,21,crash,false,5,16,101,3945,480,360,2040,false,false,false,1020,5,5906,34,1,3
77,tempted_2_0,5774,46,16,budget,0,85,true,4,1000,108,170,0.15217391304347827,0.717391304347826,0.13043478260869565,0,0,10,1,normal,false,6,21,509,2575,2690,0,0,false,false,true,0,0,5774,46,0,
78,tempted_2_0,4455,42,12,budget,0,82,true,5,645,106,141,0.023809523809523808,0.8809523809523809,0.09523809523809523,0,0,7,11,normal,false,4,18,15,3540,900,0,0,false,false,false,0,0,4455,42,0,
79,tempted_2_0,12470,53,23,budget,1,100,true,4,2250,178,246,0.03773584905660377,0.7169811320754716,0.11320754716981132,0.03773584905660377,0.09433962264150944,8,1,crash,false,5,26,150,5430,1760,2910,2220,false,true,false,2190,5,10280,48,1,2
80,tempted_2_0,4840,36,6,budget,0,74,false,4,525,107,138,0,0.9166666666666666,0.08333333333333333,0,0,3,6,normal,false,6,15,0,4450,390,0,0,false,false,true,0,0,4840,36,0,
81,tempted_2_0,4218,36,6,budget,0,82,true,4,645,87,135,0.08333333333333333,0.8333333333333334,0.08333333333333333,0,0,4,2,crash,false,4,16,168,3350,700,0,0,false,false,false,0,0,4218,36,0,
82,tempted_2_0,4905,38,8,budget,0,83,true,6,905,94,163,0.18421052631578946,0.7368421052631579,0.07894736842105263,0,0,10,1,normal,false,5,17,490,3685,730,0,0,false,false,false,0,0,4905,38,0,
83,tempted_2_0,6955,32,2,budget,0,76,true,6,1330,130,187,0,0.96875,0.03125,0,0,1,8,normal,false,3,15,105,6430,420,0,0,false,false,true,0,0,6955,32,0,
84,tempted_2_0,4523,30,0,budget,0,67,true,4,585,95,156,0.1,0.9,0,0,0,1,18,normal,false,6,12,313,4210,0,0,0,false,false,false,0,0,4523,30,0,
85,tempted_2_0,3353,32,2,budget,0,73,true,3,370,81,127,0.25,0.71875,0.03125,0,0,3,4,normal,false,4,14,233,3030,90,0,0,false,false,true,0,0,3353,32,0,
86,tempted_2_0,4154,34,4,budget,0,78,true,4,540,91,164,0.20588235294117646,0.7058823529411765,0.08823529411764706,0,0,3,2,crash,false,3,18,584,3150,420,0,0,false,false,false,0,0,4154,34,0,
87,tempted_2_0,3590,30,0,budget,0,50,true,3,440,83,128,0.03333333333333333,0.9666666666666667,0,0,0,1,5,normal,false,11,9,15,3575,0,0,0,false,false,false,0,0,3590,30,0,
88,tempted_2_0,6270,44,14,budget,0,98,true,4,760,122,175,0.045454545454545456,0.7045454545454546,0.1590909090909091,0.09090909090909091,0,6,2,normal,false,5,18,105,4390,1100,675,0,true,true,false,0,0,6270,44,0,
89,tempted_2_0,6595,58,28,budget,0,99,true,4,645,141,181,0.017241379310344827,0.8103448275862069,0.15517241379310345,0.017241379310344827,0,14,2,normal,false,5,30,15,4165,1560,855,0,true,true,false,0,0,6595,58,0,
90,tempted_2_0,1510,17,4,lock,0,74,false,3,340,34,55,0,0.8823529411764706,0.11764705882352941,0,0,2,1,normal,false,9,4,0,1330,180,0,0,false,false,false,0,0,1510,17,0,
91,tempted_2_0,4213,32,2,budget,0,70,true,5,1290,90,142,0.09375,0.90625,0,0,0,4,1,normal,false,6,14,323,3890,0,0,0,false,false,false,0,0,4213,32,0,
92,tempted_2_0,2922,30,0,budget,0,50,true,4,450,64,131,0.5,0.5,0,0,0,3,18,crash,false,5,10,817,2105,0,0,0,false,false,false,0,0,2922,30,0,
93,tempted_2_0,2808,30,0,budget,0,69,true,5,420,65,114,0.3333333333333333,0.6666666666666666,0,0,0,3,7,normal,false,5,11,623,2185,0,0,0,false,false,true,0,0,2808,30,0,
94,tempted_2_0,10910,55,25,budget,1,100,false,5,1995,180,223,0,0.7454545454545455,0.14545454545454545,0.01818181818181818,0.09090909090909091,9,2,normal,false,4,24,0,5885,1410,1935,1680,false,true,false,1650,5,9260,50,1,3
95,tempted_2_0,8845,38,8,budget,0,84,true,8,1560,127,195,0.05263157894736842,0.8157894736842105,0.13157894736842105,0,0,6,4,normal,false,6,18,75,6560,2210,0,0,false,false,false,0,0,8845,38,0,
96,tempted_2_0,2190,22,2,lock,0,70,false,3,255,51,67,0,1,0,0,0,1,8,normal,false,4,12,0,2190,0,0,0,false,false,false,0,0,2190,22,0,
97,tempted_2_0,25085,83,53,budget,3,100,true,6,4610,250,350,0.07228915662650602,0.4819277108433735,0.21686746987951808,0.04819277108433735,0.18072289156626506,21,1,normal,false,7,35,105,4845,3040,9315,7780,false,true,false,7810,15,17275,68,3,4|2|2
98,tempted_2_0,5000,30,0,budget,0,64,false,6,1395,92,140,0,1,0,0,0,0,-1,normal,false,9,10,0,5000,0,0,0,false,false,false,0,0,5000,30,0,
99,tempted_2_0,3165,32,2,budget,0,70,true,3,525,75,123,0.09375,0.90625,0,0,0,2,1,normal,false,9,13,120,3045,0,0,0,false,false,true,0,0,3165,32,0,
100,tempted_2_0,16120,58,28,budget,2,100,true,7,4320,177,254,0.08620689655172414,0.5344827586206896,0.1206896551724138,0.08620689655172414,0.1724137931034483,10,3,crash,false,6,28,325,4565,1490,1800,7940,false,true,true,6720,10,9400,48,2,5|4
101,tempted_2_0,6218,40,10,budget,0,90,true,5,1200,117,172,0.15,0.6,0.2,0.05,0,6,2,crash,false,9,17,423,3585,1940,270,0,true,false,false,0,0,6218,40,0,
102,tempted_2_0,3960,30,0,budget,0,62,true,5,875,87,136,0.3,0.7,0,0,0,3,7,normal,false,5,11,685,3275,0,0,0,false,false,false,0,0,3960,30,0,
103,tempted_2_0,4410,34,4,budget,0,82,true,4,560,82,145,0.14705882352941177,0.8235294117647058,0.029411764705882353,0,0,5,1,crash,false,8,13,210,3660,540,0,0,false,false,false,0,0,4410,34,0,
104,tempted_2_0,4830,34,4,budget,0,89,true,4,900,96,132,0.029411764705882353,0.8235294117647058,0.11764705882352941,0.029411764705882353,0,3,6,normal,false,5,18,30,3040,1580,180,0,false,false,true,0,0,4830,34,0,
105,tempted_2_0,21028,70,40,budget,2,100,true,6,2220,224,331,0.07142857142857142,0.5285714285714286,0.2,0.05714285714285714,0.14285714285714285,16,3,crash,false,5,38,248,5370,6620,2370,6420,false,true,false,5800,10,15228,60,2,4|2
106,tempted_2_0,21066,72,42,budget,2,100,true,5,2580,210,295,0.125,0.5,0.19444444444444445,0.041666666666666664,0.1388888888888889,18,7,normal,false,7,36,486,4305,2700,315,13260,false,true,true,11600,10,9466,62,2,4|2
107,tempted_2_0,7781,52,22,budget,0,87,true,5,880,141,207,0.057692307692307696,0.7884615384615384,0.15384615384615385,0,0,11,5,normal,false,6,28,91,5080,2160,450,0,false,false,false,0,0,7781,52,0,
108,tempted_2_0,27690,107,77,budget,3,100,false,4,2340,353,442,0,0.5420560747663551,0.2336448598130841,0.08411214953271028,0.14018691588785046,28,1,normal,false,5,59,0,6395,6470,3165,11660,false,true,true,11670,15,16020,92,2,4|6
109,tempted_2_0,9583,47,17,budget,1,100,true,4,3040,129,201,0.06382978723404255,0.7021276595744681,0.06382978723404255,0.06382978723404255,0.10638297872340426,5,17,normal,false,5,23,228,4200,950,405,3800,false,false,true,3710,5,5873,42,1,3
110,tempted_2_0,3462,34,4,budget,0,84,true,4,1110,66,120,0.2647058823529412,0.6764705882352942,0.058823529411764705,0,0,4,2,crash,false,7,13,447,1575,1440,0,0,false,false,false,0,0,3462,34,0,
111,tempted_2_0,10615,55,25,budget,1,100,true,6,1365,154,226,0.05454545454545454,0.6909090909090909,0.16363636363636364,0,0.09090909090909091,10,18,normal,false,11,24,340,4545,2200,450,3080,false,false,true,3200,5,7415,50,1,2
112,tempted_2_0,3511,38,8,budget,0,83,true,3,375,77,142,0.23684210526315788,0.6578947368421053,0.10526315789473684,0,0,5,2,crash,false,5,18,366,2365,780,0,0,false,false,true,0,0,3511,38,0,
113,tempted_2_0,5271,32,2,budget,0,75,true,8,2125,100,136,0.09375,0.875,0.03125,0,0,3,13,normal,false,4,14,181,4940,150,0,0,false,false,false,0,0,5271,32,0,
114,tempted_2_0,3609,32,2,budget,0,73,true,6,990,90,132,0.21875,0.75,0.03125,0,0,3,2,normal,false,7,13,364,3155,90,0,0,false,false,true,0,0,3609,32,0,
115,tempted_2_0,3195,30,0,budget,0,50,true,4,315,75,138,0.3333333333333333,0.6666666666666666,0,0,0,2,7,normal,false,8,10,860,2335,0,0,0,false,false,false,0,0,3195,30,0,
116,tempted_2_0,4295,30,0,budget,0,66,false,5,965,97,129,0,1,0,0,0,0,-1,normal,false,8,11,0,4295,0,0,0,false,false,true,0,0,4295,30,0,
117,tempted_2_0,4040,30,0,budget,0,65,true,5,1095,93,131,0.06666666666666667,0.9333333333333333,0,0,0,2,7,normal,false,7,10,35,4005,0,0,0,false,false,false,0,0,4040,30,0,
118,tempted_2_0,7942,51,21,budget,1,100,true,6,1830,132,175,0.27450980392156865,0.49019607843137253,0.09803921568627451,0.0392156862745098,0.09803921568627451,11,2,normal,false,7,21,567,2570,2550,915,1340,false,false,true,1220,5,6722,46,1,3
119,tempted_2_0,5550,32,2,budget,0,80,true,5,755,124,163,0.0625,0.9375,0,0,0,2,14,normal,false,3,16,205,5165,180,0,0,false,false,true,0,0,5550,32,0,
120,tempted_2_0,3120,13,4,lock,0,93,false,5,1005,51,63,0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0,2,10,normal,false,2,6,0,2475,510,135,0,true,false,false,0,0,3120,13,0,
121,tempted_2_0,5826,34,4,budget,0,94,true,4,570,118,199,0.29411764705882354,0.5588235294117647,0.11764705882352941,0.029411764705882353,0,3,1,crash,false,4,18,661,4175,720,270,0,true,false,false,0,0,5826,34,0,
122,tempted_2_0,3817,38,8,budget,0,94,true,3,350,79,146,0.4473684210526316,0.42105263157894735,0.10526315789473684,0.02631578947368421,0,8,2,crash,false,6,15,962,1650,800,405,0,true,false,false,0,0,3817,38,0,
123,tempted_2_0,6110,41,11,budget,1,100,true,4,1130,113,147,0.024390243902439025,0.8048780487804879,0.04878048780487805,0,0.12195121951219512,4,16,normal,false,10,15,15,3645,470,0,1980,false,false,false,1850,5,4260,36,0,
124,tempted_2_0,3850,32,2,budget,0,83,true,4,545,90,124,0,0.9375,0.0625,0,0,1,8,normal,false,4,12,30,3340,480,0,0,false,false,false,0,0,3850,32,0,
125,tempted_2_0,3176,30,0,budget,0,55,true,4,585,78,132,0.4,0.6,0,0,0,5,5,normal,false,4,13,626,2550,0,0,0,false,false,true,0,0,3176,30,0,
126,tempted_2_0,6675,40,10,budget,0,75,false,5,930,143,194,0,0.975,0.025,0,0,5,2,normal,false,5,21,0,5715,960,0,0,false,false,false,0,0,6675,40,0,
